"","GeneID","X","TrxID","Npeptides","Ndetect.apy","Ndetect.eup","ID","Nobs.apy","Nobs.eup","mar","specific.eup","specific.apy","imputed","num_NAs","Means.Apy","Means.Eupy","Means.All","Apyrene_vs_Eupyrene_CI.L","Apyrene_vs_Eupyrene_CI.R","Apyrene_vs_Eupyrene_diff","Apyrene_vs_Eupyrene_p.adj","Apyrene_vs_Eupyrene_p.val","significant","Apyrene_vs_Eupyrene_significant","Apyrene_vs_Eupyrene_p.bh","significant_bh","master.de","TranscriptID","GeneName","type","score","PPV","id","desc","subject_seq.id","percent_identicalMatches","alignment_length","number_mismatches","number_gapOpenings","start_query.alignment","end_query.alignment","start_subject.alignment","end_subject.alignment","expect_value","bit_value","organism_commonName","organism_scientificName","organism_group","function.","DpleGene","spermProteomePresence_Monarch","MsexGene","spermProteomePresence_Manduca"
"803","PIERAPG00000007215",803,"PIERAPT00000017319",2,5,3,"PIERAPG00000007215",5,5,TRUE,FALSE,FALSE,TRUE,1,15.3371163653208,14.8511327314092,14.8511327314092,0.0332756230779778,1.74866436793118,0.890969995504578,0.672329009765191,0.0426794000156936,FALSE,FALSE,0.180951945984905,FALSE,"unbiased","PIERAPT00000017319","dnal1","DE",1.0546156363,0.531046153611,0.888888888889,"Dynein light chain axonemal","Q641R9.1",58.286,175,73,0,3,177,2,176,8.55e-68,207,"African clawed frog","Xenopus laevis","frogs & toads","RecName: Full=Dynein light chain 1, axonemal","DPOGS213092",FALSE,"Msex2.12267",TRUE
"804","PIERAPG00000007217",804,"PIERAPT00000017321",2,6,6,"PIERAPG00000007217",5,6,TRUE,FALSE,FALSE,FALSE,0,16.8399718384328,16.8867181110089,16.8867181110089,-1.45664117811728,1.28523817867146,-0.0857014997229086,0.915681420497305,0.896135647502535,FALSE,FALSE,0.960888674934977,FALSE,"unbiased","PIERAPT00000017321","PRKCSH","DE",1.45246203216,0.687746052471,0.807692307692,"Glucosidase 2 subunit beta","P14314.2",40.8,500,261,7,27,500,16,506,2.76e-113,348,"human","Homo sapiens","primates","RecName: Full=Glucosidase 2 subunit beta; AltName: Full=80K-H protein; AltName: Full=Glucosidase II subunit beta; AltName: Full=Protein kinase C substrate 60.1 kDa protein heavy chain; Short=PKCSH; Flags: Precursor","DPOGS207616",FALSE,"Msex2.00560",FALSE
"805","PIERAPG00000007221",805,"PIERAPT00000017329",1,4,5,"PIERAPG00000007221",5,5,TRUE,FALSE,FALSE,TRUE,1,13.7111670350786,13.9533825761744,13.9533825761744,-1.35587372043133,0.467750069746816,-0.444061825342258,0.85942608470364,0.316930263513602,FALSE,FALSE,0.588534187664366,FALSE,"unbiased","PIERAPT00000017329","ALAD","DE",0.846762516574,0.435399597126,0.875,"Porphobilinogen synthase","Q60HH9.2",51.031,194,94,1,6,198,1,194,3.13e-68,214,"crab-eating macaque","Macaca fascicularis","primates","RecName: Full=Delta-aminolevulinic acid dehydratase; Short=ALADH; AltName: Full=Porphobilinogen synthase","DPOGS208843",FALSE,"Msex2.10250",FALSE
"806","PIERAPG00000007222",806,"PIERAPT00000017330",4,6,6,"PIERAPG00000007222",5,6,TRUE,FALSE,FALSE,FALSE,0,19.1038230487622,19.1506225135453,19.1506225135453,-1.03271230143304,0.861114263895335,-0.0857990187688529,0.913216458253853,0.849967746504872,FALSE,FALSE,0.93925957093823,FALSE,"unbiased","PIERAPT00000017330","MYPH_2","DE",1.85191013925,0.810219424872,0.7,"Transgelin","Q24799.1",56.849,146,56,3,4,147,48,188,2.35e-49,159,"Echinococcus granulosus","Echinococcus granulosus","flatworms","RecName: Full=Myophilin","DPOGS205732",FALSE,"Msex2.05343",FALSE
"807","PIERAPG00000007223",807,"PIERAPT00000017331",1,3,2,"PIERAPG00000007223",3,2,TRUE,FALSE,FALSE,TRUE,6,13.878460716224,13.2018380410484,13.2018380410484,0.350087660762932,2.13086214821454,1.24047490448874,0.448393674745309,0.00938371220970606,FALSE,FALSE,0.0618878162402042,FALSE,"unbiased","PIERAPT00000017331","Slc9c1","DE",0.634115725767,0.202295590635,0.424242424242,"sodium/hydrogen exchanger 10-like","Q6UJY2.3",24.719,356,258,5,4,357,754,1101,2.28e-34,140,"house mouse","Mus musculus","rodents","RecName: Full=Sodium/hydrogen exchanger 10; AltName: Full=Na(+)/H(+) exchanger 10; Short=NHE-10; AltName: Full=Solute carrier family 10 member 10; AltName: Full=Solute carrier family 9 member C1; AltName: Full=Sperm-specific Na(+)/H(+) exchanger; Short=sNHE",NA,NA,NA,NA
"808","PIERAPG00000007244",808,"PIERAPT00000017381",10,5,6,"PIERAPG00000007244",5,6,TRUE,FALSE,FALSE,FALSE,0,18.3034735973685,17.9626142598315,17.9626142598315,-0.0932518657729272,1.34306943674208,0.624908785484578,0.74958277239044,0.0836291152097882,FALSE,FALSE,0.272532528389545,FALSE,"unbiased","PIERAPT00000017381","Ccdc40","DE",1.90635299174,0.824207323538,0.375,"Putative cohesin subunit","Q8BI79.1",22.272,889,649,9,100,970,325,1189,1.63e-39,162,"house mouse","Mus musculus","rodents","RecName: Full=Coiled-coil domain-containing protein 40; AltName: Full=Protein links","DPOGS200337",TRUE,"Msex2.05354",TRUE
"809","PIERAPG00000007247",809,"PIERAPT00000017385",2,5,2,"PIERAPG00000007247",5,4,TRUE,FALSE,FALSE,TRUE,2,16.0502182408281,15.5058609879074,15.5058609879074,-0.00278484235841536,1.99876143640104,0.997988297021314,0.693290904671688,0.0505671499113316,FALSE,FALSE,0.202025488347676,FALSE,"unbiased","PIERAPT00000017385","G112229","DE",0.803768769305,0.414435013996,0.447368421053,"Peptidase S1 domain-containing protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPOGS208663",FALSE,NA,FALSE
"810","PIERAPG00000007266",810,"PIERAPT00000017430",3,5,6,"PIERAPG00000007266",5,6,TRUE,FALSE,FALSE,FALSE,0,17.7898421635346,17.4714873078234,17.4714873078234,-0.504934951436613,1.67223608904442,0.583650568803904,0.849378011770648,0.272168005491362,FALSE,FALSE,0.547631023155742,FALSE,"unbiased","PIERAPT00000017430","Spase25","DE",2.12675986299,0.874205696143,0.852941176471,"signal peptidase complex subunit 2","Q9VYY2.1",50.549,182,88,2,3,182,10,191,8.94e-62,192,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Signal peptidase complex subunit 2; AltName: Full=Microsomal signal peptidase 25 kDa subunit; Short=SPase 25 kDa subunit","DPOGS201300",FALSE,"Msex2.14229",TRUE
"811","PIERAPG00000007274",811,"PIERAPT00000017445",1,5,5,"PIERAPG00000007274",5,5,TRUE,FALSE,FALSE,TRUE,1,14.9664909368356,14.614295465316,14.614295465316,-0.660219810566088,1.95160320613808,0.645691697785994,0.857968453058065,0.309842814502359,FALSE,FALSE,0.586164378435636,FALSE,"unbiased","PIERAPT00000017445","G104138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPOGS200801",FALSE,"Msex2.14653",FALSE
"812","PIERAPG00000007290",812,"PIERAPT00000017482",4,4,6,"PIERAPG00000007290",4,6,TRUE,FALSE,FALSE,TRUE,1,15.0291498802981,15.9523161868731,15.9523161868731,-2.52800819856133,-0.856934925546852,-1.69247156205409,0.0914329557713043,0.000567584500385785,FALSE,FALSE,0.00678651395425305,TRUE,"eupyrene","PIERAPT00000017482","Pkc53E","DE",3.41286076389,0.9680758,0.357142857143,"protein kinase C, brain isozyme isoform X1","P05130.2",77.5,600,129,2,1,599,82,676,0,994,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Protein kinase C, brain isozyme; Short=PKC; AltName: Full=dPKC53E(BR)","DPOGS206317",FALSE,"Msex2.04738",TRUE
"813","PIERAPG00000007294",813,"PIERAPT00000017487",5,6,6,"PIERAPG00000007294",5,6,TRUE,FALSE,FALSE,FALSE,0,21.5308475318682,21.7004082996764,21.7004082996764,-1.30723626987537,0.685513454578554,-0.310861407648407,0.888311124710072,0.517453267674691,FALSE,FALSE,0.749788431451906,FALSE,"unbiased","PIERAPT00000017487","HMCN2_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPOGS204493",FALSE,NA,FALSE
"814","PIERAPG00000007298",814,"PIERAPT00000017492",2,5,4,"PIERAPG00000007298",5,6,TRUE,FALSE,FALSE,FALSE,0,16.0577007881145,16.0048509192659,16.0048509192659,-0.93090947188292,1.12469232432771,0.0968914262223972,0.91288530990442,0.84398877213177,FALSE,FALSE,0.937182681373906,FALSE,"unbiased","PIERAPT00000017492","RpL7","DE",1.64580056244,0.751386360536,0.55,"Ribosomal protein L7","Q5ZJ56.1",62.121,198,75,0,19,216,4,201,6.57e-83,249,"chicken","Gallus gallus","birds","RecName: Full=60S ribosomal protein L7","DPOGS213493",FALSE,"Msex2.11482",TRUE
"815","PIERAPG00000007301",815,"PIERAPT00000017496",2,5,3,"PIERAPG00000007301",5,3,TRUE,FALSE,FALSE,TRUE,3,14.0306877443186,14.5628304922196,14.5628304922196,-1.96677737737712,0.0155873017401991,-0.975595037818461,0.699557017857807,0.053283571924582,FALSE,FALSE,0.20739413709287,FALSE,"unbiased","PIERAPT00000017496","Mthfd2l","DE",1.26019809537,0.616345119422,0.719101123596,"probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2 isoform X4","D3YZG8.1",52.692,260,88,3,2,226,42,301,6.31e-84,257,"house mouse","Mus musculus","rodents","RecName: Full=Probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2; AltName: Full=NADP-dependent methylenetetrahydrofolate dehydrogenase 2-like protein; Short=MTHFD2-like; Includes: RecName: Full=NAD-dependent methylenetetrahydrofolate dehydrogenase; Includes: RecName: Full=Methenyltetrahydrofolate cyclohydrolase","DPOGS215394",FALSE,"Msex2.04614",FALSE
"816","PIERAPG00000007303",816,"PIERAPT00000017498",1,0,4,"PIERAPG00000007303",0,5,FALSE,TRUE,FALSE,TRUE,6,16.330392697505,16.4586130660699,16.4586130660699,-0.794676066845581,0.324534715441088,-0.235070675702246,0.871653873969721,0.386069727027288,FALSE,FALSE,0.649971108762114,FALSE,"eupyrene","PIERAPT00000017498","Lrrc71_2",NA,NA,NA,NA,NA,"Q9D3W5.1",24.866,374,206,7,140,448,177,540,4.24e-17,87.4,"house mouse","Mus musculus","rodents","RecName: Full=Leucine-rich repeat-containing protein 71","DPOGS208601",FALSE,"Msex2.10808",FALSE
"817","PIERAPG00000007305",817,"PIERAPT00000017511",2,3,5,"PIERAPG00000007305",3,5,TRUE,FALSE,FALSE,TRUE,3,13.2303810562671,14.6482524278936,14.6482524278936,-3.87985385250402,-1.3190078434599,-2.59943084798196,0.0901926203068332,0.00055642023357949,FALSE,FALSE,0.00670123498702255,TRUE,"eupyrene","PIERAPT00000017511","At5g10340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","PIERAPG00000007314",818,"PIERAPT00000017528",4,6,6,"PIERAPG00000007314",5,6,TRUE,FALSE,FALSE,FALSE,0,16.1574510318732,18.031720850383,18.031720850383,-4.31837825842038,-2.553944409449,-3.43616133393469,1.32623547938312e-05,3.97582906803803e-07,TRUE,TRUE,1.40592083214451e-05,TRUE,"eupyrene","PIERAPT00000017529","purLLysmd1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Msex2.09119",FALSE
"819","PIERAPG00000007325",819,"PIERAPT00000017548",16,6,6,"PIERAPG00000007325",5,6,TRUE,FALSE,FALSE,FALSE,0,21.5203253554748,21.3265575620201,21.3265575620201,-0.411327894600755,1.12180980393451,0.355240954666876,0.863918908870479,0.340214829225494,FALSE,FALSE,0.608475362358436,FALSE,"unbiased","PIERAPT00000017548","mdh-2","DE",0.921089793142,0.470688594814,0.857142857143,"malate dehydrogenase, mitochondrial","O02640.1",67.732,313,97,4,30,341,30,339,8.09e-147,420,"Caenorhabditis elegans","Caenorhabditis elegans","nematodes","RecName: Full=Probable malate dehydrogenase, mitochondrial; Flags: Precursor","DPOGS207101",TRUE,"Msex2.01570",TRUE
"820","PIERAPG00000007329",820,"PIERAPT00000017555",2,5,6,"PIERAPG00000007329",5,6,TRUE,FALSE,FALSE,FALSE,0,16.9129920764708,16.406759364256,16.406759364256,0.206804961645432,1.64938164980869,0.928093305727058,0.52253136374365,0.0149419777357476,FALSE,FALSE,0.088062294314938,FALSE,"unbiased","PIERAPT00000017555","tig_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPOGS205382",FALSE,"Msex2.10674,Msex2.10678",FALSE
"821","PIERAPG00000007334",821,"PIERAPT00000017571",2,6,5,"PIERAPG00000007334",5,5,TRUE,FALSE,FALSE,TRUE,1,16.5386603136932,16.7372906555542,16.7372906555542,-1.13643052745515,0.40811927396486,-0.364155626745145,0.862396031320131,0.332069170327697,FALSE,FALSE,0.599238828539232,FALSE,"unbiased","PIERAPT00000017571","G107414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPOGS203460",FALSE,"Msex2.01959",FALSE
"822","PIERAPG00000007344",822,"PIERAPT00000017593",1,3,2,"PIERAPG00000007344",4,4,TRUE,FALSE,FALSE,TRUE,3,13.3900015572524,13.1733894752985,13.1733894752985,-0.515792869317673,1.31003716981526,0.397122150248794,0.869061946178843,0.369818065959268,FALSE,FALSE,0.635612849663188,FALSE,"unbiased","PIERAPT00000017593","l(2)efl_4","DE",1.41966515963,0.676138725066,0.527777777778,"Putative lethal 2 essential for life","P82147.1",62.857,175,57,5,1,169,1,173,7.01e-71,215,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Protein lethal(2)essential for life; AltName: Full=Protein Efl21","DPOGS211795",FALSE,"Msex2.05844",FALSE
"823","PIERAPG00000007351",823,"PIERAPT00000017607",25,6,6,"PIERAPG00000007351",5,6,TRUE,FALSE,FALSE,FALSE,0,21.2228456035502,21.2995235254023,21.2995235254023,-0.884490476700745,0.60333809657659,-0.140576190062077,0.903455436574021,0.693777570661096,FALSE,FALSE,0.859416618209848,FALSE,"unbiased","PIERAPT00000017607","Hsp83",NA,NA,NA,NA,NA,"Q9BLC5.1",74.616,717,56,7,1,592,1,716,0,949,"domestic silkworm","Bombyx mori","moths","RecName: Full=Heat shock protein 83; Short=BmHSP90","DPOGS213899",FALSE,"Msex2.10128",FALSE
"824","PIERAPG00000007352",824,"PIERAPT00000017608",3,5,5,"PIERAPG00000007352",5,6,TRUE,FALSE,FALSE,FALSE,0,16.6422915925651,16.5250451645186,16.5250451645186,-0.562234286832882,0.99213785633676,0.214951784751939,0.893048391290505,0.565539610391549,FALSE,FALSE,0.779375482977409,FALSE,"unbiased","PIERAPT00000017608","cysK_3","DE",0.863876970304,0.443632342646,0.884615384615,"Beta-cyanoalanine synthase","O45679.1",38.065,310,165,7,17,317,12,303,1.3e-55,186,"Caenorhabditis elegans","Caenorhabditis elegans","nematodes","RecName: Full=Bifunctional L-3-cyanoalanine synthase/cysteine synthase; Short=CAS; AltName: Full=O-acetylserine (thiol)-lyase 2; Short=OAS-TL","DPOGS200776",FALSE,"Msex2.06144",FALSE
"825","PIERAPG00000007371",825,"PIERAPT00000017638",1,5,6,"PIERAPG00000007371",5,6,TRUE,FALSE,FALSE,FALSE,0,15.996638520077,15.6011791356971,15.6011791356971,-0.20158239529255,1.65160013801882,0.725008871363137,0.781974746944024,0.116537858900855,FALSE,FALSE,0.333712476907525,FALSE,"unbiased","PIERAPT00000017638","GH17388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","PIERAPG00000007375",826,"PIERAPT00000017653",22,5,6,"PIERAPG00000007375",5,6,TRUE,FALSE,FALSE,FALSE,0,20.1004450095619,19.763772252335,19.763772252335,-0.314800108659179,1.54926688515802,0.617233388249421,0.818780340321109,0.179271522299151,FALSE,FALSE,0.429839498979354,FALSE,"unbiased","PIERAPT00000017653","DYHC_4","DE",0.988568547844,0.501678745627,0.869565217391,"Dynein beta-heavy chain","P39057.1",65.436,975,336,1,3,976,3238,4212,0,1334,"Heliocidaris crassispina","Heliocidaris crassispina","sea urchins","RecName: Full=Dynein beta chain, ciliary",NA,NA,NA,NA
"827","PIERAPG00000007378",827,"PIERAPT00000017657",3,5,5,"PIERAPG00000007378",5,5,TRUE,FALSE,FALSE,TRUE,1,17.4635189154799,15.9737728127867,15.9737728127867,1.66186393022519,3.80053844631643,2.73120118827081,0.014597914906193,5.92795770638816e-05,TRUE,TRUE,0.00105938340946421,TRUE,"apyrene","PIERAPT00000017657","Ghitm","DE",2.31475286536,0.908447950743,0.771929824561,"growth hormone-inducible transmembrane protein isoform X3","Q91VC9.1",50.98,255,110,4,9,258,30,274,8.72e-71,224,"house mouse","Mus musculus","rodents","RecName: Full=Growth hormone-inducible transmembrane protein; AltName: Full=Mitochondrial morphology and cristae structure 1; Short=MICS1; Flags: Precursor","DPOGS211176",FALSE,"Msex2.11150",FALSE
"828","PIERAPG00000007379",828,"PIERAPT00000017660",16,6,6,"PIERAPG00000007379",5,6,TRUE,FALSE,FALSE,FALSE,0,22.1123124713876,22.0893040278098,22.0893040278098,-0.689051051462474,0.773415344581305,0.0421821465594157,0.9160916489096,0.904110793266713,FALSE,FALSE,0.965081656011096,FALSE,"unbiased","PIERAPT00000017660","Gapdh2","DE",1.02013393906,0.515833219847,0.875,"Glyceraldehyde-3-phosphate dehydrogenase","P07487.2",83.434,332,55,0,1,332,1,332,0,576,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Glyceraldehyde-3-phosphate dehydrogenase 2; AltName: Full=Glyceraldehyde-3-phosphate dehydrogenase II; Short=GAPDH II","DPOGS215460",FALSE,NA,FALSE
"829","PIERAPG00000007382",829,"PIERAPT00000017667",4,6,6,"PIERAPG00000007382",5,6,TRUE,FALSE,FALSE,FALSE,0,16.967629666892,16.8868341074142,16.8868341074142,-0.540774540552596,0.837024925304574,0.148125192375989,0.900543909961033,0.654385537845797,FALSE,FALSE,0.836606741461319,FALSE,"unbiased","PIERAPT00000017667","cmpk1","DE",1.0576163378,0.532357718859,0.823529411765,"Cytidylate kinase","Q7ZX23.2",59.067,193,73,2,1,188,1,192,1.05e-77,233,"African clawed frog","Xenopus laevis","frogs & toads","RecName: Full=UMP-CMP kinase; AltName: Full=Deoxycytidylate kinase; Short=CK; Short=dCMP kinase; AltName: Full=Nucleoside-diphosphate kinase; AltName: Full=Uridine monophosphate/cytidine monophosphate kinase; Short=UMP/CMP kinase; Short=UMP/CMPK","DPOGS202892",FALSE,"Msex2.12146",FALSE
"830","PIERAPG00000007384",830,"PIERAPT00000017672",3,1,4,"PIERAPG00000007384",3,5,TRUE,FALSE,FALSE,TRUE,3,14.5475654243087,15.8938706501885,15.8938706501885,-3.14804100840653,-1.78841148648602,-2.46822624744628,6.74562691453868e-05,9.78757597836534e-07,TRUE,TRUE,3.06923608981947e-05,TRUE,"eupyrene","PIERAPT00000017672","acat1-a","DE",1.97557444916,0.841055344603,0.875,"Acetoacetyl-CoA thiolase","Q6NU46.1",57.761,393,165,1,2,393,28,420,1.68e-161,462,"African clawed frog","Xenopus laevis","frogs & toads","RecName: Full=Acetyl-CoA acetyltransferase A, mitochondrial; AltName: Full=Acetoacetyl-CoA thiolase A; Flags: Precursor",NA,NA,NA,NA
"831","PIERAPG00000007394",831,"PIERAPT00000017691",15,6,6,"PIERAPG00000007394",5,6,TRUE,FALSE,FALSE,FALSE,0,20.3168289610145,20.0730249612883,20.0730249612883,-0.36013453017269,1.25408252916877,0.446973999498042,0.845530665595626,0.257310505427416,FALSE,FALSE,0.529925724932299,FALSE,"unbiased","PIERAPT00000017691","hyou1","DE",1.0164855419,0.514208362399,0.833333333333,"Hypoxia up-regulated protein 1","Q566I3.2",52.618,401,182,5,12,407,6,403,1.27e-137,410,"African clawed frog","Xenopus laevis","frogs & toads","RecName: Full=Hypoxia up-regulated protein 1; Flags: Precursor",NA,FALSE,"Msex2.01166",TRUE
"832","PIERAPG00000007409",832,"PIERAPT00000017734",2,5,6,"PIERAPG00000007409",5,6,TRUE,FALSE,FALSE,FALSE,0,15.3060559359343,14.9992986572666,14.9992986572666,-0.16908791601273,1.29386460446095,0.562388344224111,0.786562059994057,0.122539311297426,FALSE,FALSE,0.34056912270288,FALSE,"unbiased","PIERAPT00000017734","Psmd12","DE",1.77487193617,0.78931751962,0.75,"26S proteasome non-ATPase regulatory subunit","Q9D8W5.4",59.417,446,165,4,12,442,9,453,0,537,"house mouse","Mus musculus","rodents","RecName: Full=26S proteasome non-ATPase regulatory subunit 12; AltName: Full=26S proteasome regulatory subunit RPN5; AltName: Full=26S proteasome regulatory subunit p55","DPOGS203598",FALSE,"Msex2.01140",FALSE
"833","PIERAPG00000007410",833,"PIERAPT00000017735",2,5,6,"PIERAPG00000007410",5,6,TRUE,FALSE,FALSE,FALSE,0,16.672158746026,16.2871327036866,16.2871327036866,-0.212909891723381,1.62467204696788,0.705881077622248,0.786751263513843,0.122795719191028,FALSE,FALSE,0.340711995484956,FALSE,"unbiased","PIERAPT00000017735","RpS19a","DE",0.957459779655,0.487515632764,0.47619047619,"Ribosomal protein S19","P39018.3",65.541,148,51,0,1,148,1,148,8.27e-68,205,"fruit fly","Drosophila melanogaster","flies","RecName: Full=40S ribosomal protein S19a","DPOGS206595",FALSE,"Msex2.01199",FALSE
"834","PIERAPG00000007414",834,"PIERAPT00000017742",1,6,6,"PIERAPG00000007414",5,6,TRUE,FALSE,FALSE,FALSE,0,14.9821219473943,15.1938923392984,15.1938923392984,-1.82322206101013,1.0467306240284,-0.388245718490866,0.893821372258005,0.573939951165404,FALSE,FALSE,0.78560563773816,FALSE,"unbiased","PIERAPT00000017742","VEGFC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","PIERAPG00000007422",835,"PIERAPT00000017759",2,6,6,"PIERAPG00000007422",5,6,TRUE,FALSE,FALSE,FALSE,0,19.426009518477,19.3757267727678,19.3757267727678,-0.971868029308979,1.15623809690923,0.0921850338001242,0.913573191249548,0.856466848799617,FALSE,FALSE,0.942686940567213,FALSE,"unbiased","PIERAPT00000017759","secA_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPOGS210074",TRUE,"Msex2.13840,Msex2.14486",TRUE
"836","PIERAPG00000007429",836,"PIERAPT00000017783",2,6,5,"PIERAPG00000007429",5,6,TRUE,FALSE,FALSE,FALSE,0,16.1728368816107,15.7063599091888,15.7063599091888,-0.0425676905297824,1.7529832560767,0.855207782773459,0.714381844266526,0.0605066178572025,FALSE,FALSE,0.22297560726978,FALSE,"unbiased","PIERAPT00000017783","RpS15Aa_2","DE",2.64124441333,0.94953237312,0.318181818182,"Ribosomal protein S15A","P48149.2",93.077,130,8,1,1,129,1,130,1.44e-86,250,"fruit fly","Drosophila melanogaster;Drosophila yakuba","flies","RecName: Full=40S ribosomal protein S15Aa","DPOGS206085",FALSE,"Msex2.04961",FALSE
"837","PIERAPG00000007442",837,"PIERAPT00000017799",2,6,6,"PIERAPG00000007442",5,6,TRUE,FALSE,FALSE,FALSE,0,16.5608681906006,16.7926003159053,16.7926003159053,-1.81081252152273,0.961128062072212,-0.424842229725261,0.889063228014442,0.524715438864222,FALSE,FALSE,0.752093589236409,FALSE,"unbiased","PIERAPT00000017799","PSMD10","DE",1.87279532072,0.815662123786,0.75,"26S proteasome non-ATPase regulatory subunit","O75832.1",39.906,213,123,2,10,218,14,225,2.04e-46,155,"human","Homo sapiens","primates","RecName: Full=26S proteasome non-ATPase regulatory subunit 10; AltName: Full=26S proteasome regulatory subunit p28; AltName: Full=Gankyrin; AltName: Full=p28(GANK)",NA,FALSE,"Msex2.02699",FALSE
"838","PIERAPG00000007445",838,"PIERAPT00000017804",13,6,6,"PIERAPG00000007445",5,6,TRUE,FALSE,FALSE,FALSE,0,20.1191884448422,19.9751440691482,19.9751440691482,-0.814600733410341,1.3427634442883,0.264081355438979,0.897027253169103,0.610585684182807,FALSE,FALSE,0.804115219581478,FALSE,"unbiased","PIERAPT00000017804","CG12262","DE",1.90338630936,0.823461813957,0.808823529412,"Probable medium-chain specific acyl-CoA dehydrogenase, mitochondrial","Q9VSA3.1",74.515,412,104,1,9,420,6,416,0,652,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Probable medium-chain specific acyl-CoA dehydrogenase, mitochondrial; Short=MCAD; Flags: Precursor","DPOGS206041",FALSE,"Msex2.04788",FALSE
"839","PIERAPG00000007477",839,"PIERAPT00000017876",1,6,6,"PIERAPG00000007477",5,6,TRUE,FALSE,FALSE,FALSE,0,19.3505150238515,19.2401435598724,19.2401435598724,-1.18081820078063,1.58551356870382,0.202347683961598,0.90791896019881,0.760272224242384,FALSE,FALSE,0.893615584646989,FALSE,"unbiased","PIERAPT00000017881","ascc3","DE",1.65293190649,0.753577278664,0.409090909091,"Putative rna helicase brr2 dead-box superfamily protein (Fragment)","F1NTD6.2",54.225,2130,911,19,74,2156,77,2189,0,2315,"chicken","Gallus gallus","birds","RecName: Full=Activating signal cointegrator 1 complex subunit 3","DPOGS212017",FALSE,"Msex2.12296",FALSE
"840","PIERAPG00000007489",840,"PIERAPT00000017924",8,5,6,"PIERAPG00000007489",4,6,TRUE,FALSE,FALSE,TRUE,1,19.8420537202061,19.4225085319024,19.4225085319024,-0.206227216764728,1.74455957387835,0.769166178556812,0.77987343365819,0.113920992979099,FALSE,FALSE,0.33100819987983,FALSE,"unbiased","PIERAPT00000017924","War-087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","PIERAPG00000007493",841,"PIERAPT00000017930",2,4,5,"PIERAPG00000007493",5,5,TRUE,FALSE,FALSE,TRUE,1,14.7070417073865,14.8456507356261,14.8456507356261,-1.07343901274827,0.565205909203149,-0.25411655177256,0.888565102299977,0.519890597699793,FALSE,FALSE,0.751354933371352,FALSE,"unbiased","PIERAPT00000017930","GART","DE",0.94154317473,0.480187243842,0.918918918919,"Glycinamide ribonucleotide synthetase","Q26255.1",57.858,579,230,5,3,569,4,580,0,672,"Chironomus tentans","Chironomus tentans","flies","RecName: Full=Trifunctional purine biosynthetic protein adenosine-3; Includes: RecName: Full=Phosphoribosylamine--glycine ligase; AltName: Full=Glycinamide ribonucleotide synthetase; Short=GARS; AltName: Full=Phosphoribosylglycinamide synthetase; Includes: RecName: Full=Phosphoribosylformylglycinamidine cyclo-ligase; AltName: Full=AIR synthase; Short=AIRS; AltName: Full=Phosphoribosyl-aminoimidazole synthetase; Includes: RecName: Full=Phosphoribosylglycinamide formyltransferase; AltName: Full=5'-phosphoribosylglycinamide transformylase; AltName: Full=GAR transformylase; Short=GART",NA,NA,NA,NA
