PIERAPT00000020220	P13813.1	22.449	196	148	1	105	296	101	296	3.79e-14	77.8	Plasmodium knowlesi	Plasmodium knowlesi	apicomplexans	RecName: Full=110 kDa antigen; AltName: Full=PK110
PIERAPT00000017612	Q75NA5.2	75.510	490	42	7	1	412	87	576	0.0	713	house fly	Musca domestica	flies	RecName: Full=Gamma-aminobutyric acid receptor subunit beta; AltName: Full=GABA(A) receptor subunit beta; AltName: Full=MdRdl; Flags: Precursor
PIERAPT00000034288	P25123.4	94.833	329	17	0	1	329	53	381	0.0	632	fruit fly	Drosophila melanogaster	flies	RecName: Full=Gamma-aminobutyric acid receptor subunit beta; AltName: Full=GABA(A) receptor subunit beta; AltName: Full=Protein cyclodiene resistance; Flags: Precursor
PIERAPT00000018816	A0A0R4IKU3.3	37.463	678	392	16	1	656	251	918	1.93e-136	427	zebrafish	Danio rerio	bony fishes	RecName: Full=Reversion-inducing cysteine-rich protein with Kazal motifs; Flags: Precursor
PIERAPT00000034645	A0A1D5PUP4.1	41.516	277	153	5	1	272	651	923	8.20e-56	197	chicken	Gallus gallus	birds	RecName: Full=Reversion-inducing cysteine-rich protein with Kazal motifs; Flags: Precursor
PIERAPT00000007289	Q6AYJ1.1	48.696	575	284	3	7	571	31	604	0.0	577	Norway rat	Rattus norvegicus	rodents	RecName: Full=ATP-dependent DNA helicase Q1; AltName: Full=DNA-dependent ATPase Q1; AltName: Full=RecQ protein-like 1
PIERAPT00000033706	Q6AYJ1.1	48.696	575	284	3	7	571	31	604	0.0	577	Norway rat	Rattus norvegicus	rodents	RecName: Full=ATP-dependent DNA helicase Q1; AltName: Full=DNA-dependent ATPase Q1; AltName: Full=RecQ protein-like 1
PIERAPT00000018582	B2RZ37.1	47.337	169	85	2	9	174	6	173	4.37e-57	180	Norway rat	Rattus norvegicus	rodents	RecName: Full=Receptor expression-enhancing protein 5; AltName: Full=Polyposis locus protein 1 homolog
PIERAPT00000008598	Q94527.1	45.322	342	165	9	52	373	150	489	1.16e-67	236	fruit fly	Drosophila melanogaster	flies	RecName: Full=Nuclear factor NF-kappa-B p110 subunit; AltName: Full=Rel-p110; AltName: Full=Relish protein; Contains: RecName: Full=Nuclear factor NF-kappa-B p68 subunit; AltName: Full=Rel-p68; Contains: RecName: Full=Nuclear factor NF-kappa-B p49 subunit; AltName: Full=Rel-p49
PIERAPT00000029558	O35929.1	39.076	238	109	8	303	525	81	297	1.09e-33	132	house mouse	Mus musculus	rodents	RecName: Full=GTP-binding protein REM 1; AltName: Full=Rad and Gem-like GTP-binding protein 1
PIERAPT00000015857	O54963.1	28.671	143	88	3	374	512	247	379	1.36e-14	80.5	Norway rat	Rattus norvegicus	rodents	RecName: Full=RE1-silencing transcription factor; AltName: Full=Neural-restrictive silencer factor
PIERAPT00000030082	Q8VIG1.2	29.012	162	108	3	51	207	244	403	5.81e-20	92.4	house mouse	Mus musculus	rodents	RecName: Full=RE1-silencing transcription factor; AltName: Full=Neural-restrictive silencer factor
PIERAPT00000026503	Q920Q2.1	44.919	492	256	4	198	679	343	829	4.71e-129	421	house mouse	Mus musculus	rodents	RecName: Full=DNA repair protein REV1; AltName: Full=Rev1-like terminal deoxycytidyl transferase
PIERAPT00000005380	Q61493.3	45.299	819	423	9	743	1538	2285	3101	0.0	772	house mouse	Mus musculus	rodents	RecName: Full=DNA polymerase zeta catalytic subunit; AltName: Full=Protein reversionless 3-like; Short=REV3-like; AltName: Full=Seizure-related protein 4
PIERAPT00000033446	Q7TT28.1	37.170	643	341	21	136	739	594	1212	6.91e-111	367	house mouse	Mus musculus	rodents	RecName: Full=RNA exonuclease 1 homolog; AltName: Full=Transcription elongation factor B polypeptide 3-binding protein 1
PIERAPT00000023469	Q6PAQ4.2	57.225	173	74	0	154	326	250	422	3.42e-70	227	house mouse	Mus musculus	rodents	RecName: Full=RNA exonuclease 4; AltName: Full=Exonuclease XPMC2; AltName: Full=Prevents mitotic catastrophe 2 protein homolog
PIERAPT00000022098	P53034.1	72.240	317	88	0	20	336	12	328	1.93e-174	489	fruit fly	Drosophila melanogaster	flies	RecName: Full=Replication factor C subunit 2; AltName: Full=Activator 1 40 kDa subunit; Short=A1 40 kDa subunit; AltName: Full=Activator 1 subunit 2; AltName: Full=Replication factor C 40 kDa subunit; Short=RF-C 40 kDa subunit; Short=RFC40; AltName: Full=Replication factor C subunit 4; Short=DmRfc4
PIERAPT00000030429	P53034.1	72.240	317	88	0	20	336	12	328	1.93e-174	489	fruit fly	Drosophila melanogaster	flies	RecName: Full=Replication factor C subunit 2; AltName: Full=Activator 1 40 kDa subunit; Short=A1 40 kDa subunit; AltName: Full=Activator 1 subunit 2; AltName: Full=Replication factor C 40 kDa subunit; Short=RF-C 40 kDa subunit; Short=RFC40; AltName: Full=Replication factor C subunit 4; Short=DmRfc4
PIERAPT00000005679	Q99J62.1	52.222	360	153	6	1	344	1	357	3.57e-122	358	house mouse	Mus musculus	rodents	RecName: Full=Replication factor C subunit 4; AltName: Full=Activator 1 subunit 4
PIERAPT00000021754	Q8CIK8.1	32.427	515	291	16	147	614	268	772	5.58e-65	230	house mouse	Mus musculus	rodents	RecName: Full=E3 ubiquitin-protein ligase RFWD3; AltName: Full=RING finger and WD repeat domain-containing protein 3; AltName: Full=RING finger protein 201
PIERAPT00000025550	Q9JL61.2	37.584	149	88	3	71	216	11	157	2.20e-23	100	house mouse	Mus musculus	rodents	RecName: Full=DNA-binding protein Rfx5; AltName: Full=Regulatory factor X 5
PIERAPT00000014132	P49803.2	40.749	454	222	8	12	436	22	457	1.62e-116	367	Norway rat	Rattus norvegicus	rodents	RecName: Full=Regulator of G-protein signaling 7; Short=RGS7
PIERAPT00000025277	Q9VND8.1	78.431	153	33	0	1	153	1	153	1.29e-87	257	fruit fly	Drosophila melanogaster	flies	RecName: Full=GTP-binding protein Rheb homolog; Flags: Precursor
PIERAPT00000025580	P48148.1	89.583	192	9	1	1	181	1	192	8.33e-124	349	fruit fly	Drosophila melanogaster	flies	RecName: Full=Ras-like GTP-binding protein Rho1; Flags: Precursor
PIERAPT00000015779	Q9V9S7.2	63.355	453	127	10	7	441	713	1144	0.0	572	fruit fly	Drosophila melanogaster	flies	RecName: Full=Rho GTPase-activating protein 100F; Short=RhoGAP-100F; AltName: Full=Synapse defective protein 1 homolog; Short=Protein syd-1 homolog
PIERAPT00000016656	Q9V9S7.2	53.690	393	113	14	1	341	138	513	4.45e-100	333	fruit fly	Drosophila melanogaster	flies	RecName: Full=Rho GTPase-activating protein 100F; Short=RhoGAP-100F; AltName: Full=Synapse defective protein 1 homolog; Short=Protein syd-1 homolog
PIERAPT00000004666	Q9VX32.2	43.984	1014	501	21	14	1010	5	968	0.0	832	fruit fly	Drosophila melanogaster	flies	RecName: Full=Rho GTPase-activating protein 190; AltName: Full=Rho GTPase-activating protein of 190 kDa
PIERAPT00000013677	Q9VX32.2	43.614	415	185	14	16	401	1167	1561	6.29e-85	285	fruit fly	Drosophila melanogaster	flies	RecName: Full=Rho GTPase-activating protein 190; AltName: Full=Rho GTPase-activating protein of 190 kDa
PIERAPT00000002097	Q24192.1	68.644	118	37	0	5	122	10	127	9.81e-60	184	fruit fly	Drosophila melanogaster	flies	RecName: Full=Ras-like GTP-binding protein RhoL; Flags: Precursor
PIERAPT00000014691	Q8BWR8.2	44.802	529	272	5	36	558	21	535	1.95e-145	444	house mouse	Mus musculus	rodents	RecName: Full=Rhophilin-2; AltName: Full=GTP-Rho-binding protein 2
PIERAPT00000030615	Q8BWR8.2	53.674	313	135	1	8	320	23	325	3.23e-108	333	house mouse	Mus musculus	rodents	RecName: Full=Rhophilin-2; AltName: Full=GTP-Rho-binding protein 2
PIERAPT00000012076	Q9V3C5.1	45.925	1178	572	21	1	1145	1	1146	0.0	992	fruit fly	Drosophila melanogaster	flies	RecName: Full=Guanine nucleotide exchange factor subunit Rich; AltName: Full=Protein RIC1 homolog
PIERAPT00000019758	Q6QI06.2	37.671	438	247	5	94	520	77	499	5.27e-82	302	house mouse	Mus musculus	rodents	RecName: Full=Rapamycin-insensitive companion of mTOR; AltName: Full=AVO3 homolog; Short=mAVO3; AltName: Full=Protein pianissimo
PIERAPT00000000255	Q6PR54.2	23.263	331	212	10	25	349	55	349	8.69e-12	74.7	house mouse	Mus musculus	rodents	RecName: Full=Telomere-associated protein RIF1; AltName: Full=Rap1-interacting factor 1 homolog; Short=mRif1
PIERAPT00000011631	Q9UQ26.2	44.172	326	163	7	423	741	621	934	7.50e-73	272	human	Homo sapiens	primates	RecName: Full=Regulating synaptic membrane exocytosis protein 2; AltName: Full=Rab-3-interacting molecule 2; Short=RIM 2; AltName: Full=Rab-3-interacting protein 3
PIERAPT00000027122	Q8BZ36.2	31.731	520	314	13	20	518	63	562	1.21e-68	245	house mouse	Mus musculus	rodents	RecName: Full=RAD50-interacting protein 1; AltName: Full=RAD50 interactor 1; Short=RINT-1
PIERAPT00000000309	Q9CQS5.1	49.101	556	207	11	1	490	1	546	4.90e-173	501	house mouse	Mus musculus	rodents	RecName: Full=Serine/threonine-protein kinase RIO2; AltName: Full=RIO kinase 2
PIERAPT00000002198	Q9VDG2.1	43.820	89	49	1	13	100	180	268	1.04e-20	88.2	fruit fly	Drosophila melanogaster	flies	RecName: Full=RalA-binding protein 1; Short=RalBP1; AltName: Full=Ral-interacting protein 1
PIERAPT00000025069	Q9VDG2.1	45.794	321	113	13	1	313	1	268	2.01e-44	163	fruit fly	Drosophila melanogaster	flies	RecName: Full=RalA-binding protein 1; Short=RalBP1; AltName: Full=Ral-interacting protein 1
PIERAPT00000017031	P19109.3	71.462	431	122	1	59	489	235	664	0.0	651	fruit fly	Drosophila melanogaster	flies	RecName: Full=ATP-dependent RNA helicase p62
PIERAPT00000024393	P19109.3	53.012	415	186	5	55	461	242	655	7.88e-151	449	fruit fly	Drosophila melanogaster	flies	RecName: Full=ATP-dependent RNA helicase p62
PIERAPT00000017454	Q4G069.1	40.969	227	133	1	84	310	85	310	2.13e-51	175	Norway rat	Rattus norvegicus	rodents	RecName: Full=Regulator of microtubule dynamics protein 1; Short=RMD-1; AltName: Full=Protein FAM82B
PIERAPT00000003550	Q9CQ18.1	25.547	137	78	2	17	130	24	159	6.79e-13	65.1	house mouse	Mus musculus	rodents	RecName: Full=Ribonuclease H2 subunit C; Short=RNase H2 subunit C; AltName: Full=Ribonuclease HI subunit C
PIERAPT00000028111	Q9VHI7.1	39.041	146	82	1	72	210	196	341	2.21e-32	125	fruit fly	Drosophila melanogaster	flies	RecName: Full=E3 ubiquitin-protein ligase Iruka
PIERAPT00000021622	Q5XPI3.1	51.969	127	61	0	2	128	161	287	9.57e-39	144	house mouse	Mus musculus	rodents	RecName: Full=E3 ubiquitin-protein ligase RNF123; AltName: Full=Kip1 ubiquitination-promoting complex protein 1; AltName: Full=RING finger protein 123; AltName: Full=RING-type E3 ubiquitin transferase RNF123
PIERAPT00000012126	O54965.2	43.657	268	140	5	12	273	23	285	1.96e-73	237	house mouse	Mus musculus	rodents	RecName: Full=E3 ubiquitin-protein ligase RNF13; AltName: Full=RING finger protein 13; AltName: Full=RING-type E3 ubiquitin transferase RNF13; Flags: Precursor
PIERAPT00000018926	Q91YT2.1	62.914	151	54	2	2	150	8	158	6.02e-61	189	house mouse	Mus musculus	rodents	RecName: Full=E3 ubiquitin-protein ligase RNF185; AltName: Full=RING finger protein 185; AltName: Full=RING-type E3 ubiquitin transferase RNF185
PIERAPT00000031185	Q9QZR0.2	31.636	275	179	5	13	282	19	289	1.14e-36	140	house mouse	Mus musculus	rodents	RecName: Full=E3 ubiquitin-protein ligase RNF25; AltName: Full=RING finger protein 25; AltName: Full=RING finger protein AO7; AltName: Full=RING-type E3 ubiquitin transferase RNF25
PIERAPT00000000834	Q8BH75.1	60.127	316	125	1	1	316	1	315	1.03e-146	418	house mouse	Mus musculus	rodents	RecName: Full=E3 ubiquitin-protein ligase NRDP1; AltName: Full=RING finger protein 41; AltName: Full=RING-type E3 ubiquitin transferase NRDP1
PIERAPT00000010967	Q8BH75.1	60.127	316	125	1	1	316	1	315	1.13e-146	418	house mouse	Mus musculus	rodents	RecName: Full=E3 ubiquitin-protein ligase NRDP1; AltName: Full=RING finger protein 41; AltName: Full=RING-type E3 ubiquitin transferase NRDP1
PIERAPT00000009263	O55236.1	50.336	596	264	9	9	585	6	588	0.0	582	house mouse	Mus musculus	rodents	RecName: Full=mRNA-capping enzyme; AltName: Full=HCE; AltName: Full=MCE1; Includes: RecName: Full=Polynucleotide 5'-triphosphatase; Short=TPase; Short=mRNA 5'-triphosphatase; Includes: RecName: Full=mRNA guanylyltransferase; AltName: Full=GTP--RNA guanylyltransferase; Short=GTase
PIERAPT00000034778	Q6AYK1.1	63.736	91	33	0	134	224	149	239	1.64e-42	150	Norway rat	Rattus norvegicus	rodents	RecName: Full=RNA-binding protein with serine-rich domain 1
PIERAPT00000018235	P48591.2	75.901	805	182	3	4	796	8	812	0.0	1310	fruit fly	Drosophila melanogaster	flies	RecName: Full=Ribonucleoside-diphosphate reductase large subunit; AltName: Full=Ribonucleoside-diphosphate reductase subunit M1; AltName: Full=Ribonucleotide reductase large subunit
PIERAPT00000006883	P48592.2	73.684	114	30	0	1	114	280	393	8.94e-55	177	fruit fly	Drosophila melanogaster	flies	RecName: Full=Ribonucleoside-diphosphate reductase subunit M2; AltName: Full=Ribonucleotide reductase small subunit
PIERAPT00000033847	P48592.2	71.756	393	86	3	4	371	1	393	0.0	583	fruit fly	Drosophila melanogaster	flies	RecName: Full=Ribonucleoside-diphosphate reductase subunit M2; AltName: Full=Ribonucleotide reductase small subunit
PIERAPT00000020009	O55005.1	50.000	62	31	0	2	63	327	388	7.91e-15	69.7	Norway rat	Rattus norvegicus	rodents	RecName: Full=Roundabout homolog 1; Flags: Precursor
PIERAPT00000028737	Q7TPD3.2	26.132	287	182	7	8	291	633	892	5.02e-11	69.3	house mouse	Mus musculus	rodents	RecName: Full=Roundabout homolog 2; Flags: Precursor
PIERAPT00000002418	Q07327.2	73.782	595	145	3	1	585	1	594	0.0	909	fruit fly	Drosophila melanogaster	flies	RecName: Full=Protein ROP
PIERAPT00000021267	Q07327.2	73.782	595	145	3	1	585	1	594	0.0	912	fruit fly	Drosophila melanogaster	flies	RecName: Full=Protein ROP
PIERAPT00000026417	Q4V7T8.1	39.548	177	102	2	8	182	7	180	9.99e-37	139	African clawed frog	Xenopus laevis	frogs & toads	RecName: Full=Ropporin-1-like protein
PIERAPT00000015029	Q24488.1	47.203	286	132	5	242	514	392	671	3.49e-77	260	fruit fly	Drosophila melanogaster	flies	RecName: Full=Tyrosine-protein kinase transmembrane receptor Ror; Short=dRor; Flags: Precursor
PIERAPT00000015823	Q24488.1	50.772	648	295	14	237	871	40	676	0.0	620	fruit fly	Drosophila melanogaster	flies	RecName: Full=Tyrosine-protein kinase transmembrane receptor Ror; Short=dRor; Flags: Precursor
PIERAPT00000012471	Q24492.1	47.291	609	298	7	5	605	6	599	0.0	596	fruit fly	Drosophila melanogaster	flies	RecName: Full=Replication protein A 70 kDa DNA-binding subunit; Short=RP-A p70; AltName: Full=Replication factor A protein 1; Short=RF-A protein 1; AltName: Full=Single-stranded DNA-binding protein; Short=DmRPA1
PIERAPT00000002612	P91875.2	50.783	1341	598	18	15	1323	9	1319	0.0	1291	fruit fly	Drosophila melanogaster	flies	RecName: Full=DNA-directed RNA polymerase I subunit RPA1; Short=RNA polymerase I subunit A1; AltName: Full=DNA-directed RNA polymerase I largest subunit; AltName: Full=DNA-directed RNA polymerase I subunit A
PIERAPT00000020440	P20028.2	53.674	1116	493	11	52	1151	17	1124	0.0	1239	fruit fly	Drosophila melanogaster	flies	RecName: Full=DNA-directed RNA polymerase I subunit RPA2; Short=RNA polymerase I subunit 2; AltName: Full=RPA135
PIERAPT00000013344	P08266.2	94.043	1175	70	0	1	1175	2	1176	0.0	2311	fruit fly	Drosophila melanogaster	flies	RecName: Full=DNA-directed RNA polymerase II subunit RPB2; Short=RNA polymerase II subunit 2; Short=RNA polymerase II subunit B2; AltName: Full=DNA-directed RNA polymerase II 140 kDa polypeptide
PIERAPT00000008967	P36958.2	84.466	103	14	1	1	101	27	129	2.21e-62	188	fruit fly	Drosophila melanogaster	flies	RecName: Full=DNA-directed RNA polymerase II subunit RPB9; Short=RNA polymerase II subunit B9; AltName: Full=DNA-directed RNA polymerase II 15.1 kDa polypeptide
PIERAPT00000027927	P36958.2	84.746	118	16	1	54	169	12	129	7.18e-75	223	fruit fly	Drosophila melanogaster	flies	RecName: Full=DNA-directed RNA polymerase II subunit RPB9; Short=RNA polymerase II subunit B9; AltName: Full=DNA-directed RNA polymerase II 15.1 kDa polypeptide
PIERAPT00000018393	P04052.4	78.840	1914	269	22	1	1807	1	1885	0.0	3029	fruit fly	Drosophila melanogaster	flies	RecName: Full=DNA-directed RNA polymerase II subunit RPB1; Short=RNA polymerase II subunit B1; AltName: Full=DNA-directed RNA polymerase III largest subunit
PIERAPT00000031038	P25167.2	73.091	1126	296	5	10	1132	16	1137	0.0	1750	fruit fly	Drosophila melanogaster	flies	RecName: Full=DNA-directed RNA polymerase III subunit RPC2; Short=RNA polymerase III subunit C2; AltName: Full=DNA-directed RNA polymerase III 128 kDa polypeptide; Short=C128
PIERAPT00000033836	O96647.1	92.694	219	16	0	1	219	1	219	1.69e-153	427	wild silkworm	Bombyx mandarina	moths	RecName: Full=60S ribosomal protein L10; AltName: Full=QM protein homolog
PIERAPT00000035812	Q963B6.1	95.814	215	9	0	2	216	3	217	2.12e-138	389	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=60S ribosomal protein L10a
PIERAPT00000011074	Q962U1.1	94.521	219	12	0	1	219	1	219	3.53e-153	426	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=60S ribosomal protein L13
PIERAPT00000028851	Q8MUR4.1	94.118	204	12	0	1	204	1	204	1.39e-143	400	Choristoneura parallela	Choristoneura parallela	moths	RecName: Full=60S ribosomal protein L13a
PIERAPT00000009417	Q95ZE8.1	55.072	138	62	0	1	138	1	138	1.94e-51	164	Drosophila virilis	Drosophila virilis	flies	RecName: Full=60S ribosomal protein L14
PIERAPT00000027334	O17445.1	83.333	204	34	0	1	204	1	204	1.11e-123	350	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S ribosomal protein L15
PIERAPT00000028085	Q5UAS1.1	90.110	182	18	0	1	182	1	182	7.72e-120	339	domestic silkworm	Bombyx mori	moths	RecName: Full=60S ribosomal protein L18
PIERAPT00000006287	Q8WQI7.1	96.610	177	6	0	1	177	1	177	8.84e-127	356	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=60S ribosomal protein L18a
PIERAPT00000020748	P36241.2	83.152	184	31	0	1	184	15	198	1.37e-102	296	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S ribosomal protein L19
PIERAPT00000027968	P36241.2	83.152	184	31	0	1	184	15	198	1.37e-102	296	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S ribosomal protein L19
PIERAPT00000004405	P48159.2	94.697	132	7	0	1	132	9	140	1.36e-87	253	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S ribosomal protein L23; AltName: Full=L17A
PIERAPT00000027930	P48159.2	94.697	132	7	0	1	132	9	140	1.36e-87	253	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S ribosomal protein L23; AltName: Full=L17A
PIERAPT00000004755	Q6F444.1	91.852	135	11	0	1	135	21	155	1.70e-68	206	diamondback moth	Plutella xylostella	moths	RecName: Full=60S ribosomal protein L24
PIERAPT00000005620	Q9VGN9.1	60.526	190	68	2	1	184	1	189	2.86e-80	239	fruit fly	Drosophila melanogaster	flies	RecName: Full=Probable ribosome biogenesis protein RLP24
PIERAPT00000026549	Q962T2.1	87.500	128	14	1	1	128	1	126	5.22e-75	222	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=60S ribosomal protein L28
PIERAPT00000026834	Q962T2.1	87.500	128	14	1	1	128	1	126	5.22e-75	222	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=60S ribosomal protein L28
PIERAPT00000013988	Q24154.1	65.714	70	24	0	1	70	1	70	1.15e-25	92.4	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S ribosomal protein L29; AltName: Full=L43
PIERAPT00000012099	O16797.3	83.750	400	65	0	1	400	1	400	0.0	722	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S ribosomal protein L3
PIERAPT00000007740	P58375.1	98.925	93	1	0	1	93	1	93	8.23e-63	188	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=60S ribosomal protein L30
PIERAPT00000003985	Q7KF90.1	92.969	128	5	1	1	128	1	124	3.72e-75	221	fall armyworm	Heliothis virescens;Spodoptera frugiperda	moths	RecName: Full=60S ribosomal protein L31
PIERAPT00000035310	Q7KF90.1	92.969	128	5	1	1	128	1	124	3.72e-75	221	fall armyworm	Heliothis virescens;Spodoptera frugiperda	moths	RecName: Full=60S ribosomal protein L31
PIERAPT00000029894	Q962T1.1	97.015	134	4	0	1	134	1	134	6.23e-94	269	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=60S ribosomal protein L32
PIERAPT00000000980	P45842.2	70.085	117	35	0	1	117	1	117	1.30e-55	172	Asian tiger mosquito	Aedes albopictus	mosquitos	RecName: Full=60S ribosomal protein L34; AltName: Full=L31
PIERAPT00000021104	P45842.2	70.085	117	35	0	1	117	1	117	4.08e-56	173	Asian tiger mosquito	Aedes albopictus	mosquitos	RecName: Full=60S ribosomal protein L34; AltName: Full=L31
PIERAPT00000025813	P49630.1	71.930	114	32	0	1	114	1	114	3.07e-52	162	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S ribosomal protein L36; AltName: Full=Protein minute(1)1B
PIERAPT00000029514	P49630.1	71.930	114	32	0	1	114	1	114	3.07e-52	162	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S ribosomal protein L36; AltName: Full=Protein minute(1)1B
PIERAPT00000032702	Q962S7.3	96.552	29	1	0	1	29	64	92	1.45e-13	60.5	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=60S ribosomal protein L37
PIERAPT00000018207	Q9VMU4.3	88.889	90	10	0	1	90	1	90	3.14e-53	163	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S ribosomal protein L37a
PIERAPT00000013375	Q6F482.1	100.000	51	0	0	1	51	1	51	3.42e-30	102	diamondback moth	Spodoptera frugiperda;Plutella xylostella	moths	RecName: Full=60S ribosomal protein L39
PIERAPT00000009367	P09180.2	67.624	383	124	0	1	383	1	383	0.0	524	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S ribosomal protein L4; AltName: Full=L1
PIERAPT00000001861	P18101.2	96.094	128	5	0	1	128	1	128	1.08e-87	253	fruit fly	Drosophila melanogaster	flies	RecName: Full=Ubiquitin-60S ribosomal protein L40; AltName: Full=CEP52; Contains: RecName: Full=Ubiquitin; Contains: RecName: Full=60S ribosomal protein L40; Flags: Precursor
PIERAPT00000007659	Q9NB33.3	86.408	103	14	0	1	103	1	103	1.92e-60	182	Ochlerotatus triseriatus	Ochlerotatus triseriatus	mosquitos	RecName: Full=60S ribosomal protein L44
PIERAPT00000017128	O76190.1	88.593	263	30	0	5	267	36	298	4.68e-166	464	domestic silkworm	Bombyx mori	moths	RecName: Full=60S ribosomal protein L5
PIERAPT00000017492	Q5ZJ56.1	62.121	198	75	0	19	216	4	201	6.57e-83	249	chicken	Gallus gallus	birds	RecName: Full=60S ribosomal protein L7
PIERAPT00000031799	P46223.2	75.197	254	63	0	15	268	18	271	9.90e-134	381	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S ribosomal protein L7a
PIERAPT00000018435	Q6RYS3.1	99.219	256	2	0	1	256	1	256	0.0	513	cabbage moth	Spodoptera frugiperda;Mamestra brassicae	moths	RecName: Full=60S ribosomal protein L8
PIERAPT00000033206	Q6RYS3.1	99.219	256	2	0	1	256	1	256	0.0	513	cabbage moth	Spodoptera frugiperda;Mamestra brassicae	moths	RecName: Full=60S ribosomal protein L8
PIERAPT00000028691	Q963B7.1	95.238	189	9	0	1	189	1	189	1.59e-131	369	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=60S ribosomal protein L9
PIERAPT00000014715	Q9U3U0.1	80.503	318	61	1	1	318	1	317	7.66e-175	489	Mediterranean fruit fly	Ceratitis capitata	flies	RecName: Full=60S acidic ribosomal protein P0; Short=CcP0
PIERAPT00000027517	P08570.2	88.393	112	13	0	1	112	1	112	1.84e-45	145	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S acidic ribosomal protein P1; AltName: Full=Acidic ribosomal protein RPA2; AltName: Full=RP21C
PIERAPT00000030303	P05389.1	75.385	65	16	0	1	65	1	65	1.76e-27	100	fruit fly	Drosophila melanogaster	flies	RecName: Full=60S acidic ribosomal protein P2; AltName: Full=Acidic ribosomal protein RPA1
PIERAPT00000016263	Q962R9.1	94.937	158	7	1	1	158	1	157	2.78e-108	308	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=40S ribosomal protein S10
PIERAPT00000017952	P80455.2	71.951	82	23	0	3	84	5	86	1.17e-35	120	fruit fly	Drosophila melanogaster	flies	RecName: Full=40S ribosomal protein S12
PIERAPT00000004399	Q962R6.3	98.013	151	3	0	1	151	1	151	3.23e-106	302	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=40S ribosomal protein S13
PIERAPT00000018226	Q962R6.3	98.013	151	3	0	1	151	1	151	3.23e-106	302	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=40S ribosomal protein S13
PIERAPT00000014559	Q5UAM9.1	98.658	149	2	0	1	149	1	149	2.17e-105	300	domestic silkworm	Bombyx mori	moths	RecName: Full=40S ribosomal protein S14
PIERAPT00000003051	P48149.2	92.000	100	7	1	1	99	1	100	2.56e-63	190	fruit fly	Drosophila melanogaster;Drosophila yakuba	flies	RecName: Full=40S ribosomal protein S15Aa
PIERAPT00000017783	P48149.2	93.077	130	8	1	1	129	1	130	1.44e-86	250	fruit fly	Drosophila melanogaster;Drosophila yakuba	flies	RecName: Full=40S ribosomal protein S15Aa
PIERAPT00000013809	Q95V31.1	96.689	151	5	0	1	151	1	151	3.66e-103	294	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=40S ribosomal protein S16
PIERAPT00000011818	Q962R2.3	100.000	133	0	0	1	133	1	133	6.42e-96	274	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=40S ribosomal protein S17
PIERAPT00000007615	Q962R1.1	98.684	152	2	0	1	152	1	152	1.87e-109	310	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=40S ribosomal protein S18
PIERAPT00000017735	P39018.3	65.541	148	51	0	1	148	1	148	8.27e-68	205	fruit fly	Drosophila melanogaster	flies	RecName: Full=40S ribosomal protein S19a
PIERAPT00000019370	P31009.2	90.741	216	20	0	44	259	37	252	7.72e-145	409	fruit fly	Drosophila melanogaster	flies	RecName: Full=40S ribosomal protein S2; AltName: Full=Protein strings of pearls
PIERAPT00000010158	Q6PUF8.1	96.386	83	3	0	32	114	1	83	1.07e-55	170	domestic silkworm	Bombyx mori;Spodoptera frugiperda	moths	RecName: Full=40S ribosomal protein S21
PIERAPT00000030548	Q6EV23.1	97.902	143	3	0	1	143	1	143	7.54e-100	285	African swallowtail butterfly	Spodoptera frugiperda;Papilio dardanus	butterflies;moths	RecName: Full=40S ribosomal protein S23
PIERAPT00000018763	Q962Q6.1	97.727	132	3	0	1	132	1	132	1.13e-90	261	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=40S ribosomal protein S24
PIERAPT00000031207	Q962Q6.1	97.727	132	3	0	1	132	1	132	1.13e-90	261	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=40S ribosomal protein S24
