"","GeneID","TrxID","Means.All","Means.Apy","Means.Eupy","Apyrene_vs_Eupyrene_p.bh","significant_bh","Apyrene_vs_Eupyrene_diff","desc","subject_seq.id","expect_value","organism_commonName","organism_scientificName","organism_group","function."
"847","PIERAPG00000007519","PIERAPT00000018000",19.2983426466675,19.7932795997526,19.2983426466675,0.237713354673982,FALSE,0.907384413989252,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit","Q24319.2",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit; Short=DDOST 48 kDa subunit; Short=Oligosaccharyl transferase 48 kDa subunit; AltName: Full=DmOST50; Short=DrOST; AltName: Full=OST5OP; Flags: Precursor"
"848","PIERAPG00000007551","PIERAPT00000018071",18.4879047162358,18.5760914219968,18.4879047162358,0.869854797056372,FALSE,0.161675627228615,"40S ribosomal protein S28","Q6PS50.1",1.2e-40,"domestic silkworm","Bombyx mori;Spodoptera frugiperda;Papilio dardanus","butterflies;moths","RecName: Full=40S ribosomal protein S28"
"849","PIERAPG00000007555","PIERAPT00000018087",21.752079319848,21.6426736943842,21.752079319848,0.80055507380609,FALSE,-0.200576980016979,"Annexin","P22464.2",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Annexin B9; AltName: Full=Annexin IX; AltName: Full=Annexin-9"
"850","PIERAPG00000007566","PIERAPT00000018113",27.0803968012941,26.8641994142361,27.0803968012941,0.586964968125044,FALSE,-0.396361876273055,"Seminal fluid protein 62","Q8K0D2.2",1.74e-09,"house mouse","Mus musculus","rodents","RecName: Full=Hyaluronan-binding protein 2; AltName: Full=Plasma hyaluronan-binding protein; Contains: RecName: Full=Hyaluronan-binding protein 2 50 kDa heavy chain; Contains: RecName: Full=Hyaluronan-binding protein 2 50 kDa heavy chain alternate form; Contains: RecName: Full=Hyaluronan-binding protein 2 27 kDa light chain; Contains: RecName: Full=Hyaluronan-binding protein 2 27 kDa light chain alternate form; Flags: Precursor"
"851","PIERAPG00000007566","PIERAPT00000018115",26.3912479662613,26.3287264940637,26.3912479662613,0.906148597809716,FALSE,-0.114622699029045,"Seminal fluid protein 62","Q8K0D2.2",1.74e-09,"house mouse","Mus musculus","rodents","RecName: Full=Hyaluronan-binding protein 2; AltName: Full=Plasma hyaluronan-binding protein; Contains: RecName: Full=Hyaluronan-binding protein 2 50 kDa heavy chain; Contains: RecName: Full=Hyaluronan-binding protein 2 50 kDa heavy chain alternate form; Contains: RecName: Full=Hyaluronan-binding protein 2 27 kDa light chain; Contains: RecName: Full=Hyaluronan-binding protein 2 27 kDa light chain alternate form; Flags: Precursor"
"852","PIERAPG00000007568","PIERAPT00000018123",13.6033596503133,13.6763072801121,13.6033596503133,0.855655072282269,FALSE,0.133737321297682,"alanyl-tRNA editing protein Aarsd1-B","Q9BTE6.2",2.45e-114,"human","Homo sapiens","primates","RecName: Full=Alanyl-tRNA editing protein Aarsd1; AltName: Full=Alanyl-tRNA synthetase domain-containing protein 1"
"853","PIERAPG00000007580","PIERAPT00000018154",14.4129183019614,13.9671446739126,14.4129183019614,0.272777381836115,FALSE,-0.817251651422735,"Coatomer subunit beta (Fragment)","Q29G21.2",1.63e-142,"Drosophila pseudoobscura pseudoobscura","Drosophila pseudoobscura pseudoobscura","flies","RecName: Full=Coatomer subunit beta; AltName: Full=Beta-coat protein; Short=Beta-COP"
"854","PIERAPG00000007581","PIERAPT00000018155",16.1747625929415,13.9346907370434,16.1747625929415,7.43288183728084e-07,TRUE,-4.10679840247988,"V-type proton ATPase subunit a","Q9Z1G4.3",0,"house mouse","Mus musculus","rodents","RecName: Full=V-type proton ATPase 116 kDa subunit a isoform 1; Short=V-ATPase 116 kDa isoform a1; AltName: Full=Clathrin-coated vesicle/synaptic vesicle proton pump 116 kDa subunit; AltName: Full=Vacuolar adenosine triphosphatase subunit Ac116; AltName: Full=Vacuolar proton pump subunit 1; AltName: Full=Vacuolar proton translocating ATPase 116 kDa subunit a isoform 1"
"855","PIERAPG00000007603","PIERAPT00000018207",17.8055428251303,18.0971433924739,17.8055428251303,0.504048863631562,FALSE,0.534601040130003,"Ribosomal protein L37A","Q9VMU4.3",3.14e-53,"fruit fly","Drosophila melanogaster","flies","RecName: Full=60S ribosomal protein L37a"
"856","PIERAPG00000007634","PIERAPT00000018264",17.306445278468,17.7808546137246,17.306445278468,0.107501097583907,FALSE,0.869750447970411,"Low-density lipoprotein receptor (Ldl)","P98158.1",0,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Low-density lipoprotein receptor-related protein 2; Short=LRP-2; AltName: Full=Glycoprotein 330; Short=gp330; AltName: Full=Megalin; Flags: Precursor"
"857","PIERAPG00000007642","PIERAPT00000018278",16.9620251834838,16.659935277956,16.9620251834838,0.421974334394126,FALSE,-0.553831493467694,"Putative glyoxylate/hydroxypyruvate reduct","Q9UBQ7.1",8.51e-122,"human","Homo sapiens","primates","RecName: Full=Glyoxylate reductase/hydroxypyruvate reductase"
"858","PIERAPG00000007655","PIERAPT00000018320",15.6957162033383,15.9245166685674,15.6957162033383,0.686874688158057,FALSE,0.419467519586675,"translocon-associated protein subunit gamma","Q9UNL2.1",3.39e-86,"human","Homo sapiens","primates","RecName: Full=Translocon-associated protein subunit gamma; Short=TRAP-gamma; AltName: Full=Signal sequence receptor subunit gamma; Short=SSR-gamma"
"859","PIERAPG00000007672","PIERAPT00000018341",26.2702264154616,26.7543516543975,26.2702264154616,0.184199326948716,FALSE,0.887562938049257,"Tubulin beta chain","P11833.1",0,"common urchin","Paracentrotus lividus","sea urchins","RecName: Full=Tubulin beta chain; AltName: Full=Beta-tubulin"
"860","PIERAPG00000007691","PIERAPT00000018382",14.6526368714256,15.3185928137832,14.6526368714256,0.0439937741450925,TRUE,1.22091922765558,"Cytochrome P450 monooxygenase","Q9VG82.1",1.22e-128,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Probable cytochrome P450 9f2; AltName: Full=CYPIXF2"
"861","PIERAPG00000007708","PIERAPT00000018412",17.857856314318,17.9282816573603,17.857856314318,0.863454526058816,FALSE,0.129113128910916,"Pyrimidodiazepine synthase","Q9VSL3.1",1.61e-54,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Pyrimidodiazepine synthase; AltName: Full=Protein sepia"
"862","PIERAPG00000007714","PIERAPT00000018419",16.3768876280063,16.7288327427946,16.3768876280063,0.226721873975932,FALSE,0.645232710445104,NA,NA,NA,NA,NA,NA,NA
"863","PIERAPG00000007715","PIERAPT00000018421",19.072000678211,19.1182338841411,19.072000678211,0.937531173712849,FALSE,0.0847608775386526,NA,NA,NA,NA,NA,NA,NA
"864","PIERAPG00000007716","PIERAPT00000018422",16.8397284273966,16.5294744890278,16.8397284273966,0.556407418993238,FALSE,-0.568798887009521,"NADH-ubiquinone oxidoreductase subunit","P0CB83.1",1.42e-84,"Sumatran orangutan","Pongo abelii","primates","RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial; AltName: Full=Complex I-20kD; Short=CI-20kD; AltName: Full=NADH-ubiquinone oxidoreductase 20 kDa subunit; Flags: Precursor"
"865","PIERAPG00000007722","PIERAPT00000018434",14.9931163941522,14.9902677074001,14.9931163941522,0.998644411678391,FALSE,-0.00522259237883738,"Nuclear transport factor 2 domain protein","Q21735.1",4.06e-22,"Caenorhabditis elegans","Caenorhabditis elegans","nematodes","RecName: Full=Probable nuclear transport factor 2; Short=NTF-2"
"866","PIERAPG00000007723","PIERAPT00000018435",19.67472368132,19.882418577995,19.67472368132,0.667530987191654,FALSE,0.380773977237396,"60S ribosomal protein L8","Q6RYS3.1",0,"cabbage moth","Spodoptera frugiperda;Mamestra brassicae","moths","RecName: Full=60S ribosomal protein L8"
"867","PIERAPG00000007735","PIERAPT00000018474",16.5610479752107,16.470750018633,16.5610479752107,0.90882605642979,FALSE,-0.16554625372591,NA,"E9PVX6.1",4.49e-11,"house mouse","Mus musculus","rodents","RecName: Full=Proliferation marker protein Ki-67; AltName: Full=Antigen identified by monoclonal antibody Ki-67 homolog; Short=Antigen KI-67 homolog; Short=Antigen Ki67 homolog"
"868","PIERAPG00000007737","PIERAPT00000018478",16.7934518573464,16.6135601768202,16.7934518573464,0.634569433960414,FALSE,-0.329801414298085,"Arginine/serine-rich splicing factor 7","Q16629.1",2e-46,"human","Homo sapiens","primates","RecName: Full=Serine/arginine-rich splicing factor 7; AltName: Full=Splicing factor 9G8; AltName: Full=Splicing factor, arginine/serine-rich 7"
"869","PIERAPG00000007756","PIERAPT00000018555",23.1244015928103,23.0699995338352,23.1244015928103,0.871219996779286,FALSE,-0.0997371081211327,"Cocoonase","P29787.2",4.45e-47,"yellow fever mosquito","Aedes aegypti","mosquitos","RecName: Full=Trypsin 5G1; Flags: Precursor"
"870","PIERAPG00000007762","PIERAPT00000018582",19.8544015793687,20.5271174955465,19.8544015793687,0.106954420308222,FALSE,1.23331251299249,"receptor expression-enhancing protein 5 isoform X3","B2RZ37.1",4.37e-57,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Receptor expression-enhancing protein 5; AltName: Full=Polyposis locus protein 1 homolog"
"871","PIERAPG00000007762","PIERAPT00000018583",15.9130928633909,16.6984004886187,15.9130928633909,0.0674607974145662,FALSE,1.43973064625108,"receptor expression-enhancing protein 5 isoform X3","B2RZ37.1",4.37e-57,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Receptor expression-enhancing protein 5; AltName: Full=Polyposis locus protein 1 homolog"
"872","PIERAPG00000007787","PIERAPT00000018632",15.6097359689462,15.8191931917764,15.6097359689462,0.678703808220268,FALSE,0.384004908522046,"Putative ribosomal protein L30, ferredoxin-like fold domain-containing protein","O01802.1",2.81e-48,"Caenorhabditis elegans","Caenorhabditis elegans","nematodes","RecName: Full=60S ribosomal protein L7"
"873","PIERAPG00000007822","PIERAPT00000018694",21.6499090323571,19.7434050285785,21.6499090323571,2.85753211746605e-06,TRUE,-3.49525734026089,"Peroxisomal N(1)-acetyl-spermine/spermidine oxidase","Q8C0L6.3",4.36e-76,"house mouse","Mus musculus","rodents","RecName: Full=Peroxisomal N(1)-acetyl-spermine/spermidine oxidase; AltName: Full=Polyamine oxidase"
"874","PIERAPG00000007823","PIERAPT00000018698",14.9125840914574,15.3867371625868,14.9125840914574,0.109690199947667,FALSE,0.869280630403955,NA,NA,NA,NA,NA,NA,NA
"875","PIERAPG00000007834","PIERAPT00000018719",15.549289546873,15.3776133762173,15.549289546873,0.803281294872428,FALSE,-0.314739646202078,"Ecotropic viral integration site","Q9VYY9.3",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Ecotropic viral integration site 5 ortholog"
"876","PIERAPG00000007840","PIERAPT00000018743",19.9294935343225,20.4542749175265,19.9294935343225,0.0590136654568903,FALSE,0.962099202540617,"Superoxide dismutase","Q00637.3",1.82e-96,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Superoxide dismutase [Mn], mitochondrial; Flags: Precursor"
"877","PIERAPG00000007851","PIERAPT00000018764",13.429112818348,13.4128740834688,13.429112818348,0.976483435393098,FALSE,-0.0297710139452754,"2-oxoisovalerate dehydrogenase subunit beta","P35738.3",1.23e-148,"Norway rat","Rattus norvegicus","rodents","RecName: Full=2-oxoisovalerate dehydrogenase subunit beta, mitochondrial; AltName: Full=Branched-chain alpha-keto acid dehydrogenase E1 component beta chain; Short=BCKDE1B; Short=BCKDH E1-beta; Flags: Precursor"
"878","PIERAPG00000007894","PIERAPT00000018860",21.0814260447666,21.5077105831929,21.0814260447666,0.258917177355431,FALSE,0.781521653781478,"EF-hand domain-containing family member C2","Q32TF8.2",3.42e-112,"zebrafish","Danio rerio","bony fishes","RecName: Full=EF-hand domain-containing family member C2"
"879","PIERAPG00000007907","PIERAPT00000018891",18.2859147083506,17.9897195036331,18.2859147083506,0.695219676327037,FALSE,-0.543024541982213,"Zinc finger protein 57","Q13105.3",4.06e-22,"human","Homo sapiens","primates","RecName: Full=Zinc finger and BTB domain-containing protein 17; AltName: Full=Myc-interacting zinc finger protein 1; Short=Miz-1; AltName: Full=Zinc finger protein 151; AltName: Full=Zinc finger protein 60"
"880","PIERAPG00000007911","PIERAPT00000018900",18.8410844044498,18.6099261004582,18.8410844044498,0.563860947587247,FALSE,-0.423790223984497,"coatomer subunit epsilon","Q5ZIK9.1",1.07e-90,"chicken","Gallus gallus","birds","RecName: Full=Coatomer subunit epsilon; AltName: Full=Epsilon-coat protein; Short=Epsilon-COP"
"881","PIERAPG00000007937","PIERAPT00000018983",19.2203568699465,19.1524021384872,19.2203568699465,0.885157599989874,FALSE,-0.124583674342066,"Complex I-23kD","P42028.1",6.53e-99,"cattle","Bos taurus","even-toed ungulates","RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial; AltName: Full=Complex I-23kD; Short=CI-23kD; AltName: Full=NADH-ubiquinone oxidoreductase 23 kDa subunit; AltName: Full=TYKY subunit; Flags: Precursor"
"882","PIERAPG00000007940","PIERAPT00000018986",22.9181420035522,22.7284189074958,22.9181420035522,0.586164378435574,FALSE,-0.347825676103298,NA,NA,NA,NA,NA,NA,NA
"883","PIERAPG00000007951","PIERAPT00000019004",16.8749555458514,16.8496020125268,16.8749555458514,0.949590450189763,FALSE,-0.0464814777617946,"Pyridoxal-dependent decarboxylase domain-containing protein 1","Q6P996.2",1.95e-86,"human","Homo sapiens","primates","RecName: Full=Pyridoxal-dependent decarboxylase domain-containing protein 1"
"884","PIERAPG00000007952","PIERAPT00000019007",17.2223286428863,17.3421115852435,17.2223286428863,0.824969425276084,FALSE,0.219602060988187,"Non-specific lipid-transfer protein (Fragment)","O62742.1",0,"rabbit","Oryctolagus cuniculus","rabbits & hares","RecName: Full=Non-specific lipid-transfer protein; Short=NSL-TP; AltName: Full=Propanoyl-CoA C-acyltransferase; AltName: Full=SCP-chi; AltName: Full=SCPX; AltName: Full=Sterol carrier protein 2; Short=SCP-2; AltName: Full=Sterol carrier protein X; Short=SCP-X"
"885","PIERAPG00000007954","PIERAPT00000019012",22.2598631657835,22.3114095814947,22.2598631657835,0.904237795996355,FALSE,0.0945017621372699,"Retinal dehydrogenase","Q9CZS1.1",0,"house mouse","Mus musculus","rodents","RecName: Full=Aldehyde dehydrogenase X, mitochondrial; AltName: Full=Aldehyde dehydrogenase family 1 member B1; Flags: Precursor"
"886","PIERAPG00000007965","PIERAPT00000019046",18.0879838676051,18.3316690212692,18.0879838676051,0.473492078955284,FALSE,0.44675611505075,"cilia- and flagella-associated protein 44","E9Q5M6.1",6.97e-159,"house mouse","Mus musculus","rodents","RecName: Full=Cilia- and flagella-associated protein 44"
"887","PIERAPG00000007989","PIERAPT00000019115",14.1377000147218,14.1270245336906,14.1377000147218,0.988751313694377,FALSE,-0.0195717152237815,"S-phase kinase-associated protein 1","P63208.2",5.95e-66,"human","Xenopus laevis;Gallus gallus;Macaca fascicularis;Pongo abelii;Homo sapiens;Bos taurus;Cavia porcellus","birds;even-toed ungulates;frogs & toads;primates;rodents","RecName: Full=S-phase kinase-associated protein 1; AltName: Full=Cyclin-A/CDK2-associated protein p19; Short=p19A; AltName: Full=Organ of Corti protein 2; Short=OCP-2; AltName: Full=Organ of Corti protein II; Short=OCP-II; AltName: Full=RNA polymerase II elongation factor-like protein; AltName: Full=SIII; AltName: Full=Transcription elongation factor B polypeptide 1-like; AltName: Full=p19skp1"
"888","PIERAPG00000007996","PIERAPT00000019131",18.8611814238696,18.8025062750964,18.8611814238696,0.906148597809716,FALSE,-0.107571106084126,"ATP synthase subunit gamma","O01666.2",3.66e-104,"fruit fly","Drosophila melanogaster","flies","RecName: Full=ATP synthase subunit gamma, mitochondrial; AltName: Full=F-ATPase gamma subunit; Flags: Precursor"
"889","PIERAPG00000008003","PIERAPT00000019143",13.447207580567,13.3201176099879,13.447207580567,0.839571786574227,FALSE,-0.232998279395034,"Paxillin","P49024.1",1.7e-166,"chicken","Gallus gallus","birds","RecName: Full=Paxillin"
"890","PIERAPG00000008013","PIERAPT00000019174",25.6575783783863,26.061253372814,25.6575783783863,0.16542198078129,FALSE,0.740070823117378,NA,NA,NA,NA,NA,NA,NA
"891","PIERAPG00000008027","PIERAPT00000019208",18.6166876900218,18.5635493323227,18.6166876900218,0.885157599989874,FALSE,-0.0974203224484107,NA,NA,NA,NA,NA,NA,NA
"892","PIERAPG00000008031","PIERAPT00000019215",24.6944130305614,24.9173788696519,24.6944130305614,0.504048863631562,FALSE,0.408770704999146,NA,NA,NA,NA,NA,NA,NA
"893","PIERAPG00000008045","PIERAPT00000019242",13.8752663195427,13.7883096640587,13.8752663195427,0.874272352850416,FALSE,-0.159420535054002,"39S mitochondrial ribosomal protein L12","Q7YR75.1",2.65e-28,"cattle","Bos taurus","even-toed ungulates","RecName: Full=39S ribosomal protein L12, mitochondrial; Short=L12mt; Short=MRP-L12; Flags: Precursor"
"894","PIERAPG00000008046","PIERAPT00000019243",18.110339000504,17.5657289701501,18.110339000504,0.101020919886702,FALSE,-0.998451722315487,"NADH-ubiquinone oxidoreductase chain D","Q641Y2.1",1.6e-157,"Norway rat","Rattus norvegicus","rodents","RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial; AltName: Full=Complex I-49kD; Short=CI-49kD; AltName: Full=NADH-ubiquinone oxidoreductase 49 kDa subunit; Flags: Precursor"
"895","PIERAPG00000008049","PIERAPT00000019252",15.0449280036021,13.0974161151103,15.0449280036021,9.75192446931885e-05,TRUE,-3.57043846223494,NA,NA,NA,NA,NA,NA,NA
"896","PIERAPG00000008054","PIERAPT00000019258",13.7455758365574,14.144416073168,13.7455758365574,0.467097101027502,FALSE,0.731207100452684,"Endoplasmic reticulum transmembrane protein","Q5R8H3.3",6.73e-41,"Sumatran orangutan","Pongo abelii","primates","RecName: Full=B-cell receptor-associated protein 31; Short=BCR-associated protein 31; Short=Bap31"
"897","PIERAPG00000008063","PIERAPT00000019275",22.099391933937,21.3154842965623,22.099391933937,0.0142261669355457,TRUE,-1.43716400185365,"Vacuolar proton pump subunit B","P31401.1",0,"tobacco hornworm","Manduca sexta","moths","RecName: Full=V-type proton ATPase subunit B; Short=V-ATPase subunit B; AltName: Full=Vacuolar proton pump subunit B"
"898","PIERAPG00000008067","PIERAPT00000019290",15.6008346144212,15.7781036972423,15.6008346144212,0.543622055577079,FALSE,0.324993318505333,"Aspartate aminotransferase","P13221.3",1.3e-108,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Aspartate aminotransferase, cytoplasmic; Short=cAspAT; AltName: Full=Cysteine aminotransferase, cytoplasmic; AltName: Full=Cysteine transaminase, cytoplasmic; Short=cCAT; AltName: Full=Glutamate oxaloacetate transaminase 1; AltName: Full=Transaminase A"
"899","PIERAPG00000008099","PIERAPT00000019370",18.470088755844,18.7508917999699,18.470088755844,0.569097061457911,FALSE,0.514805580897399,"40S ribosomal protein S2","P31009.2",7.72e-145,"fruit fly","Drosophila melanogaster","flies","RecName: Full=40S ribosomal protein S2; AltName: Full=Protein strings of pearls"
"900","PIERAPG00000008100","PIERAPT00000019372",25.0520265719201,26.126713832449,25.0520265719201,0.0213624477961082,TRUE,1.97025997763627,"Cysteinylglycine-S-conjugate dipeptidase","Q5XGB9.1",4.74e-79,"tropical clawed frog","Xenopus tropicalis","frogs & toads","RecName: Full=Cytosol aminopeptidase; AltName: Full=Leucine aminopeptidase 3; Short=LAP-3; AltName: Full=Leucyl aminopeptidase; AltName: Full=Proline aminopeptidase; AltName: Full=Prolyl aminopeptidase"
"901","PIERAPG00000008114","PIERAPT00000019403",22.5360743360217,22.1771474681811,22.5360743360217,0.524620046947522,FALSE,-0.658032591041131,"Moderately methionine rich storage protein a","Q06343.1",0,"cabbage looper","Trichoplusia ni","moths","RecName: Full=Basic juvenile hormone-suppressible protein 2; Short=BJHSP2; Flags: Precursor"
"902","PIERAPG00000008142","PIERAPT00000019462",15.321634773148,15.216636863428,15.321634773148,0.855649946433383,FALSE,-0.192496167820003,"Small nuclear ribonucleoprotein Sm D1","Q9VU02.1",2.86e-50,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Probable small nuclear ribonucleoprotein Sm D1; Short=Sm-D1; AltName: Full=snRNP core protein D1"
"903","PIERAPG00000008156","PIERAPT00000019490",20.9104444898902,20.8777557561135,20.9104444898902,0.956806635444842,FALSE,-0.0599293452572489,"Cytochrome b-c1 complex subunit 2","O04308.1",3.06e-18,"thale cress","Arabidopsis thaliana","eudicots","RecName: Full=Probable mitochondrial-processing peptidase subunit alpha-2, chloroplastic/mitochondrial; AltName: Full=Alpha-MPP 2; Flags: Precursor"
"904","PIERAPG00000008159","PIERAPT00000019499",19.9548388704483,20.0284276173323,19.9548388704483,0.900146008322456,FALSE,0.134912702620628,"cytochrome c1, heme protein, mitochondrial","P00125.2",2.64e-113,"cattle","Bos taurus","even-toed ungulates","RecName: Full=Cytochrome c1, heme protein, mitochondrial; AltName: Full=Complex III subunit 4; AltName: Full=Complex III subunit IV; AltName: Full=Cytochrome b-c1 complex subunit 4; AltName: Full=Ubiquinol-cytochrome-c reductase complex cytochrome c1 subunit; Short=Cytochrome c-1; Flags: Precursor"
"905","PIERAPG00000008174","PIERAPT00000019527",15.8359200608826,16.1051115197052,15.8359200608826,0.34983169967547,FALSE,0.493517674508174,"Dynein regulatory complex subunit 5","A6H639.1",3.01e-26,"house mouse","Mus musculus","rodents","RecName: Full=Dynein regulatory complex subunit 5; AltName: Full=T-complex-associated testis-expressed protein 1; Short=Tcte-1"
"906","PIERAPG00000008179","PIERAPT00000019543",19.16168047182,19.379596267706,19.16168047182,0.66689184120781,FALSE,0.399512292457658,"Similar to Drosophila melanogaster RpL23a (Fragment)","P62752.1",1.81e-60,"Norway rat","Homo sapiens;Bos taurus;Mus musculus;Rattus norvegicus","even-toed ungulates;primates;rodents","RecName: Full=60S ribosomal protein L23a"
"907","PIERAPG00000008196","PIERAPT00000019567",20.7316255274612,21.0333063597036,20.7316255274612,0.562020243206622,FALSE,0.553081525777714,"40S ribosomal protein S8","Q8WQI5.1",3.75e-147,"fall armyworm","Spodoptera frugiperda","moths","RecName: Full=40S ribosomal protein S8"
"908","PIERAPG00000008206","PIERAPT00000019587",15.6578926593753,15.7211629656731,15.6578926593753,0.949590450189763,FALSE,0.115995561545805,NA,NA,NA,NA,NA,NA,NA
"909","PIERAPG00000008213","PIERAPT00000019597",17.3709788317513,17.3361235276671,17.3709788317513,0.946136192258404,FALSE,-0.0639013908210799,"hsc70-interacting protein 1","Q5ZLF0.1",1.93e-102,"chicken","Gallus gallus","birds","RecName: Full=Hsc70-interacting protein; Short=Hip; AltName: Full=Protein FAM10A1; AltName: Full=Protein ST13 homolog"
"910","PIERAPG00000008247","PIERAPT00000019652",20.5620849426616,20.5508656501078,20.5620849426616,0.984521838216883,FALSE,-0.0205687030153747,"Glutamine synthetase 2 cytoplasmic","P20478.3",8.43e-165,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Glutamine synthetase 2 cytoplasmic; AltName: Full=Glutamate--ammonia ligase 2"
"911","PIERAPG00000008262","PIERAPT00000019677",16.0496052382523,15.9842044761754,16.0496052382523,0.915158777781447,FALSE,-0.119901397140939,"Glutaredoxin, putative","Q9FVX1.1",1.54e-29,"thale cress","Arabidopsis thaliana","eudicots","RecName: Full=Glutaredoxin-C3; Short=AtGrxC3"
"912","PIERAPG00000008274","PIERAPT00000019698",20.4964692583844,18.7844794855113,20.4964692583844,4.06908832898892e-06,TRUE,-3.13864791693415,NA,NA,NA,NA,NA,NA,NA
"913","PIERAPG00000008282","PIERAPT00000019708",12.2091664807323,12.3672111377193,12.2091664807323,0.594189490718695,FALSE,0.289748537809514,"Cytochrome c oxidase","Q7YRJ8.1",6.65e-14,"slow loris","Nycticebus coucang","primates","RecName: Full=Cytochrome c oxidase subunit 6C; AltName: Full=Cytochrome c oxidase polypeptide VIc"
"914","PIERAPG00000008296","PIERAPT00000019747",14.5491406021048,13.8712432528647,14.5491406021048,0.309551268473352,FALSE,-1.2428118069401,NA,NA,NA,NA,NA,NA,NA
"915","PIERAPG00000008297","PIERAPT00000019748",13.912104567691,13.6537893052415,13.912104567691,0.62712395447226,FALSE,-0.473577981157399,NA,NA,NA,NA,NA,NA,NA
"916","PIERAPG00000008321","PIERAPT00000019800",15.4381829510513,15.4166791472721,15.4381829510513,0.965826365243307,FALSE,-0.0394236402619317,"Ubiquitin thioesterase","Q9VL00.1",1.16e-115,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Ubiquitin thioesterase otubain-like; AltName: Full=Ubiquitin-specific-processing protease otubain-like; Short=Deubiquitinating enzyme otubain-like"
"917","PIERAPG00000008325","PIERAPT00000019809",15.9261818863374,16.0496677633618,15.9261818863374,0.802600206074974,FALSE,0.226390774544718,NA,NA,NA,NA,NA,NA,NA
"918","PIERAPG00000008334","PIERAPT00000019846",16.08055473006,16.4081362503136,16.08055473006,0.456467067665724,FALSE,0.600566120464894,"Low molecular weight phosphotyrosine protein phosphatase","P24666.3",2.3e-54,"human","Homo sapiens","primates","RecName: Full=Low molecular weight phosphotyrosine protein phosphatase; Short=LMW-PTP; Short=LMW-PTPase; AltName: Full=Adipocyte acid phosphatase; AltName: Full=Low molecular weight cytosolic acid phosphatase; AltName: Full=Red cell acid phosphatase 1"
"919","PIERAPG00000008340","PIERAPT00000019852",13.3066064448526,13.5058129001428,13.3066064448526,0.495779292632758,FALSE,0.36521183469867,"ATP-dependent Clp protease proteolytic subunit","O88696.1",3.38e-104,"house mouse","Mus musculus","rodents","RecName: Full=ATP-dependent Clp protease proteolytic subunit, mitochondrial; AltName: Full=Endopeptidase Clp; Flags: Precursor"
"920","PIERAPG00000008347","PIERAPT00000019865",17.9485708165765,17.9678981684356,17.9485708165765,0.971156000577663,FALSE,0.0354334784083434,NA,NA,NA,NA,NA,NA,NA
"921","PIERAPG00000008353","PIERAPT00000019916",14.6578576204091,15.0982937766311,14.6578576204091,0.330045922079727,FALSE,0.807466286406965,"A-kinase anchor protein 14",NA,NA,NA,NA,NA,NA
"922","PIERAPG00000008384","PIERAPT00000019991",17.6590016030471,17.7370153354802,17.6590016030471,0.899372431619829,FALSE,0.143025176127296,"Tubulin beta chain","O17449.1",0,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Tubulin beta-1 chain; AltName: Full=Beta-1-tubulin"
"923","PIERAPG00000008387","PIERAPT00000019996",21.3333691909783,21.5851993344183,21.3333691909783,0.649971108762114,FALSE,0.461688596306661,NA,NA,NA,NA,NA,NA,NA
"924","PIERAPG00000008411","PIERAPT00000020064",17.350863281382,17.5147913523917,17.350863281382,0.608565705319232,FALSE,0.300534796851096,"Dynein heavy chain","Q8TD57.1",0,"human","Homo sapiens","primates","RecName: Full=Dynein heavy chain 3, axonemal; AltName: Full=Axonemal beta dynein heavy chain 3; Short=HsADHC3; AltName: Full=Ciliary dynein heavy chain 3; AltName: Full=Dnahc3-b"
"925","PIERAPG00000008415","PIERAPT00000020078",18.6676696175468,19.7197750796001,18.6676696175468,0.000159307624045745,TRUE,1.92886001376425,"persulfide dioxygenase ETHE1, mitochondrial","Q9DCM0.2",3.4e-107,"house mouse","Mus musculus","rodents","RecName: Full=Persulfide dioxygenase ETHE1, mitochondrial; AltName: Full=Ethylmalonic encephalopathy protein 1 homolog; AltName: Full=Hepatoma subtracted clone one protein; AltName: Full=Sulfur dioxygenase ETHE1; Flags: Precursor"
