qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
PIERAPT00000024720	56.143160847	6.80430835464	12	145106	0.612457264339	0.0	0.0	RING-type domain-containing protein (Fragment)	
PIERAPT00000021539	1145.10901598	0.504379361626	1	38	1.0502137287	0.00409454344939	7.14038965407e-07	Male-specific lethal 3	
PIERAPT00000021539	327.56785059	1.0086279737	2	1857	0.726858313008	0.0110019013245	8.25348936571e-06	MRG domain-containing protein	
PIERAPT00000003828	1859.51016226	16.2019754223	30	1110	1.37855558583	0.0844367604719	1.89361918889e-06	Growth/differentiation factor	
PIERAPT00000003828	1380.2176522	1.14144206893	2	6	1.15799241399	0.0297853054511	0.00595706109023	Myoglianin	
PIERAPT00000003828	1272.91687545	1.24557673299	2	14	1.10135411548	0.00412582292846	3.39573903577e-05	Myostatin	
PIERAPT00000028157	124.202624476	70.7366720012	94	850812	0.766712085571	0.239681050793	3.94301120742e-06	ABC transporter ATP-binding protein/permease	
PIERAPT00000028157	20.2939734416	4.48487897839	6	125440	0.614743052797	0.0313687720063	7.12833896336e-07	ATP-binding cassette domain-containing protein	
PIERAPT00000035422	124.14371056	76.5723648396	94	849684	0.751573764363	0.211162665393	3.37402789802e-06	ABC transporter ATP-binding protein/permease	LMRA
PIERAPT00000035422	17.6035909969	4.2091422872	5	124507	0.607262764685	0.0192855091256	4.22488625492e-07	Multidrug resistance ABC superfamily ATP binding cassette transporter, ABC/membrane protein	LMRA
PIERAPT00000035422	11.7414816727	0.787377794574	1	9970	0.597101105806	0.00453681683817	1.06188080053e-08	ATP-binding cassette, subfamily B	LMRA
PIERAPT00000023418	2322.87929976	11.4613682068	20	304	1.55624885444	0.0698975375729	0.0025719813249	metastasis-associated protein MTA3	
PIERAPT00000023418	1959.83164837	8.13225802443	14	215	1.40215805022	0.0532052669034	0.00132997061383	Metastasis-associated protein MTA1	
PIERAPT00000023418	639.946701059	0.572686196675	1	3	0.845978680424	0.0	0.0	Metastasis-associated protein MTA1-like Protein	
PIERAPT00000023418	7.64111568424	0.556312753539	1	64121	0.598343093536	0.00997480472225	3.79544711597e-08	Reverse transcriptase (Fragment)	
PIERAPT00000008619	1261.69466632	13.4792237388	23	2055	1.17090558848	0.143825696552	5.13893926189e-06	Mitochondrial carrier like protein 2	
PIERAPT00000016774	1248.56009097	2.70134343547	5	237	1.12540944619	0.0678969928587	1.79437552253e-07	Metal-response element-binding transcription factor 2	
PIERAPT00000016774	737.116159129	0.557867226662	1	29	0.889109181206	0.00804071114946	5.70322637159e-05	polycomb protein Pcl	
PIERAPT00000016774	135.594070088	2.17879342079	4	13068	0.644237628035	0.0	0.0	PHD-type domain-containing protein	
PIERAPT00000008147	1606.57171846	5.81462053878	11	579	1.44857677859	0.407448856799	9.85491702756e-06	Methionyl-tRNA formyltransferase, mitochondrial	
PIERAPT00000008147	17.4664648175	0.553610472745	1	44118	0.597338517407	0.000664021422144	6.33354401999e-09	Methionyl-tRNA formyltransferase	
PIERAPT00000016517	2553.44703101	55.3282747737	98	2198	1.69007815278	0.148485138504	0.000110848322864	Mitochondrial 18 kDa protein (Fragment)	MTFP1
PIERAPT00000016517	354.172946774	1.19169094598	2	53	0.762896183226	0.0589182974174	1.53442585733e-05	mitochondrial fission process protein 1	MTFP1
PIERAPT00000025893	1229.52883814	2.35588436123	4	396	1.22810701791	0.276029088177	3.29576149243e-06	Translation initiation factor-3	
PIERAPT00000031059	1229.45067205	2.25346697155	4	396	1.22854980901	0.276923535856	3.30913077455e-06	Translation initiation factor-3	
PIERAPT00000035334	389.851559047	3.26782215722	6	3274	0.756269831917	0.0194890686811	9.48378555977e-08	Phosphatidylinositol-3-phosphate phosphatase	
PIERAPT00000035334	55.9033295096	2.39021180123	4	85008	0.621727119267	0.0176712960097	2.89074264082e-08	Protein-tyrosine-phosphatase	
PIERAPT00000011558	2021.7920379	57.0652397982	99	3569	1.71197452145	0.591050485188	4.74568777225e-05	Phosphatidylinositol-3-phosphate phosphatase	
PIERAPT00000011558	318.74544048	0.673473506487	1	20	0.721448025155	0.00745254461245	1.59296866715e-08	myotubularin-related protein 8	
PIERAPT00000019152	2250.277095	17.5508154931	30	302	1.52621004564	0.0681112081611	1.3365593793e-05	myotubularin-related protein 9	MTMR9
PIERAPT00000019152	1178.81683153	33.0447308487	58	3901	1.1288025964	0.126911238267	0.000645375315535	Myotubularin phosphatase domain-containing protein (Fragment)	MTMR9
PIERAPT00000019152	704.552754044	1.73193817742	3	30	0.871821101618	0.0	0.0	myotubularin-related protein 9-like	MTMR9
PIERAPT00000027612	952.721960165	60.946265684	96	15662	1.22275041959	0.47483168163	4.22131235232e-05	Methylthioribose-1-phosphate isomerase	
PIERAPT00000027612	394.078933226	0.636971696509	1	3	0.748520542221	0.00167729946842	1.0604437806e-08	Putative translation initiation factor 2b subunit	
PIERAPT00000030714	70.082254748	4.58359058495	8	242894	0.628024195128	0.0188514932103	9.13485681631e-08	Non-specific serine/threonine protein kinase	
PIERAPT00000006451	4567.63228954	24.5055065221	46	265	2.4950602201	0.147183345528	6.55763832013e-06	poly(A) RNA polymerase, mitochondrial	
PIERAPT00000006451	985.187649445	1.5906510558	3	24	0.993599550035	0.0179638428305	0.000182677837822	Cid1 family poly A polymerase	
PIERAPT00000006451	654.219799394	1.61350277947	3	56	0.853100443555	0.00266112245168	0.000106444898067	RL domain-containing protein	
PIERAPT00000006451	140.996671885	2.67287866685	5	3307	0.646398668754	0.0	0.0	PAP-associated domain-containing protein (Fragment)	
PIERAPT00000020703	2797.3871475	0.558880632254	1	4	1.71893042427	0.0188217675812	1.42281279712e-06	metastasis suppressor protein 1-like isoform X4	
PIERAPT00000020703	281.831396622	0.534171983108	1	900	0.705666222275	0.00553504621616	4.45655895019e-06	IMD domain-containing protein	
PIERAPT00000025020	4.45982415617e-15	0.468723718395	1	5	0.642970031674	0.099942495687	2.54480089965e-05	Putative Microsomal triglyceride transfer protein large subunit	
PIERAPT00000019331	2893.41365972	7.37862997282	12	181	1.80770623546	0.113850494002	4.87473410306e-07	metaxin-1	
PIERAPT00000019331	729.08315542	0.618042597548	1	20	0.916475067092	0.0657392540339	1.43098382961e-08	Metaxin-1 like protein	
PIERAPT00000019331	53.0803365785	0.656546550987	1	4255	0.650412659539	0.073925403385	3.05565260137e-06	GST C-terminal domain-containing protein	
PIERAPT00000005035	1073.13127169	1.12662060199	2	260	1.01925250868	0.0	0.0	Metaxin-2	
PIERAPT00000000429	539.189454454	9.36265812754	18	9245	0.824020647379	0.0346118211622	3.00190767413e-05	Mevalonate kinase	
PIERAPT00000031559	539.189454454	9.36265812754	18	9245	0.824020647379	0.0346118211622	3.00190767413e-05	Mevalonate kinase	
PIERAPT00000018624	4696.13532233	4.39141985637	8	23	2.49143865756	0.0433628953532	0.000109704712605	max dimerization protein 1-like isoform X1	
PIERAPT00000018624	1088.59933831	1.10293764981	2	27	1.03232823377	0.0129971127876	1.43320210895e-06	Putative upstream transcription factor 2/l-myc-2 protein (Fragment)	
PIERAPT00000018624	875.513229747	0.539838149603	1	3	0.940205291899	0.0	0.0	Max-interacting protein 1-like Protein	
PIERAPT00000018624	374.942082861	0.537235041127	1	54	0.753482284237	0.0254819782062	1.3215938683e-07	Myc-type, basic helix-loop-helix (BHLH) domain	
PIERAPT00000018624	303.359908565	0.545346504104	1	85	0.714021359362	0.00505169041632	7.48302908282e-10	Max-interacting protein 1	
PIERAPT00000018624	60.8996593442	2.72478253515	5	52532	0.626273974279	0.0224793807499	1.93717625944e-06	BHLH domain-containing protein (Fragment)	
PIERAPT00000014316	4621.23684689	6.92131640255	12	21	2.57425353749	0.2561486036	1.94129578423e-06	c-Myc-binding protein isoform X1	
PIERAPT00000014316	3014.69286937	17.0657449694	28	300	1.79587714775	0.0	0.0	c-Myc-binding protein (Fragment)	
PIERAPT00000014316	267.50870594	0.566616046296	1	42	0.697003482376	0.0	0.0	c-Myc-binding protein, putative	
PIERAPT00000014316	221.778695143	0.496931621896	1	47	0.678711478057	0.0	0.0	c-Myc-binding protein homolog	
PIERAPT00000014316	156.120911628	0.551938744493	1	117	0.667112784978	0.0276687162012	3.70023304361e-08	Flagellar associated protein (Fragment)	
PIERAPT00000002105	2098.54755972	1.09972581481	2	68	1.58059625031	0.285217650418	0.000593585120537	PHR domain-containing protein (Fragment)	
PIERAPT00000004703	3711.4537739	10.2451485382	18	168	2.11690754121	0.0798251066314	0.000936256761896	UPF0160 protein MYG1, mitochondrial	
PIERAPT00000004703	1035.5553358	1.12455314874	2	26	1.00422213432	0.0	0.0	Putative metal-binding protein (Fragment)	
PIERAPT00000004703	146.436799354	0.558780693693	1	321	0.656996421136	0.0158900024122	5.81991678957e-09	Hydroxymethylglutaryl-CoA reductase (NADPH) (Fragment)	
PIERAPT00000034640	1.38459838026e-09	0.517220856353	1	5572	0.85277131007	0.495794785534	3.68683704674e-06	Putative secreted protein (Fragment)	
PIERAPT00000000100	4842.99272236	2.87248741358	5	26	2.60000130928	0.137366433583	5.26872328896e-07	axoneme-associated protein mst101(2) isoform X1	
PIERAPT00000000100	1663.06552334	0.611740313487	1	4	1.26999876979	0.027872745105	2.77594523316e-07	PFTAIRE-interacting factor 1A	
PIERAPT00000002189	2146.29230137	6.69805495897	11	53	1.48124320301	0.0617476847373	4.77657349943e-07	angiopoietin-4 isoform X1	
PIERAPT00000002189	993.938993128	12.653856392	21	882	0.989197178	0.00305958623508	2.21842815804e-09	angiopoietin-2	
PIERAPT00000002189	579.480419298	23.3560039413	39	8839	0.961707473364	0.263968402384	0.000602619095863	Fibrinogen and fibronectin	
PIERAPT00000002189	132.024896267	0.512512842673	1	82	0.646584738587	0.00712222650733	1.58370840309e-09	angiopoietin-related protein 3	
PIERAPT00000002189	48.8655453091	1.27112725225	2	3676	0.609546218124	0.0	0.0	Leucine-rich repeat-containing protein	
PIERAPT00000009450	862.876722657	0.516009814767	1	15	0.962536158041	0.0516705516705	3.82963699563e-06	vascular endothelial growth factor receptor 2-like	
PIERAPT00000009450	120.031029338	5.45491835613	10	86559	0.638012411735	0.0	0.0	Ig-like domain-containing protein (Fragment)	
PIERAPT00000006827	1.96678230839e-14	0.592041232167	1	21	0.601022353844	0.0207960443888	2.25158896306e-05	Putative ATP-dependent RNA helicase DHX35 (Fragment)	
PIERAPT00000029824	3071.03909993	1.27328146721	2	20	1.82227738711	0.00728630469215	2.8272905689e-07	Putative myosin light chain kinase 3	
PIERAPT00000029824	23.9764709544	0.687338391339	1	95328	0.600477323997	0.00167308603757	7.4569200607e-10	Protein kinase domain-containing protein (Fragment)	
PIERAPT00000013164	1370.90639491	12.3644554773	21	816	1.15741708293	0.0359491977427	7.25081213527e-05	Myosin light chain kinase, smooth muscle	
PIERAPT00000013164	66.7155864137	13.9727713828	26	436472	0.630703155741	0.0264470141426	1.83999188924e-07	calcium-dependent protein kinase 16 isoform X1	
PIERAPT00000031055	2196.65077772	3.62206970632	7	217	1.47771091226	0.0170764432354	4.31269792034e-06	Zinc finger protein 271	
PIERAPT00000010591	1426.15137079	0.997849180002	2	147	1.16970914029	0.0174500620683	2.95379536998e-06	Zinc finger and BTB domain-containing protein 24	
PIERAPT00000029117	1245.1793674	2.35040354013	4	384	1.12066683907	0.0614992175735	2.53396034501e-05	Unconventional myosin-XV	
PIERAPT00000001289	1.07080350101e-13	0.664240782544	1	49	0.612964974491	0.0433299721217	4.46332634135e-06	unconventional myosin-XVIIIa-like	
PIERAPT00000010177	1236.57616366	0.619062794845	1	49	1.08618229965	0.00292797764954	3.01604619854e-07	unconventional myosin-XVIIIa-like	
PIERAPT00000010177	111.602280916	0.618596499497	1	6006	0.638427220458	0.00714397473021	7.4253413093e-08	Myosin motor domain-containing protein	
PIERAPT00000023531	2670.2716206	1.48489837505	3	63	1.66296063703	0.00915465177852	1.16759660613e-06	unconventional myosin-XVIIIa isoform X4	
PIERAPT00000033977	1026.69543182	0.622325357237	1	49	1.00172586416	0.00197676859562	2.0362264067e-07	unconventional myosin-XVIIIa-like	
PIERAPT00000033977	179.86188845	1.20795889504	2	6015	0.665754883114	0.00718891521102	1.33601780295e-07	Myosin head domain containing protein (Fragment)	
PIERAPT00000029775	315.783028256	2.38197734953	4	6006	0.755548327888	0.0740284057176	3.07776104924e-06	Myosin motor domain-containing protein	
PIERAPT00000025766	6263.5360849	5.56265765078	10	12	3.12100544888	0.0482847829891	3.99669103683e-06	Myosin IIIA	
PIERAPT00000025766	1380.15492309	2.78610023292	5	62	1.14565901843	0.00678688429562	2.58682077009e-08	myosin-IIIb isoform X3	
PIERAPT00000025766	1233.40437571	5.73558666171	10	329	1.08336175028	0.0	0.0	Myosin-IIIa	
PIERAPT00000025766	722.800917711	0.585991836009	1	6	0.8960301044	0.031905156947	2.06697517048e-07	myosin-IIIb isoform X6	
PIERAPT00000024270	2790.32721612	26.0808965485	51	711	1.76495559774	0.110976110772	0.000368629064819	Unconventional myosin-va	
PIERAPT00000024270	822.815075309	4.07899168383	8	200	0.919126030124	0.0	0.0	Myosin-Va	
PIERAPT00000024270	138.825528977	5.63190682856	11	13380	0.652642973273	0.013420175909	3.42251487371e-06	Myosin motor domain-containing protein (Fragment)	
PIERAPT00000016829	2595.37074195	55.231347841	90	1795	1.85191013925	0.421481055215	0.0188441604418	Transgelin	
PIERAPT00000016829	281.88649506	5.29069339225	8	1396	0.740934649907	0.0720366362249	3.17342009802e-05	Calponin	
PIERAPT00000016829	150.493422577	0.614128565499	1	66	0.651115905652	0.00173240698663	1.80459061107e-05	myophilin	
PIERAPT00000017330	2595.37074195	55.231347841	90	1795	1.85191013925	0.421481055215	0.0188441604418	Transgelin	
PIERAPT00000017330	281.88649506	5.29069339225	8	1396	0.740934649907	0.0720366362249	3.17342009802e-05	Calponin	
PIERAPT00000017330	150.493422577	0.614128565499	1	66	0.651115905652	0.00173240698663	1.80459061107e-05	myophilin	
PIERAPT00000022276	2062.87296036	7.40247409872	13	68	1.4763361604	0.114862598782	0.0154899451791	myophilin	
PIERAPT00000022276	1257.71085935	21.58949125	38	1556	1.24645386949	0.289353615545	0.000605475627241	Calponin	
PIERAPT00000022276	739.488601382	2.36472310694	4	54	0.898150592363	0.0233115341682	1.9350489058e-06	muscle-specific protein 20	
PIERAPT00000022276	424.992402785	0.584833632914	1	3	0.759996961114	0.0	0.0	Putative calponin/transgelin	
PIERAPT00000022276	371.354674106	17.416105889	30	11611	0.738541869642	0.0	0.0	Calponin/transgelin	
PIERAPT00000024038	2411.60349713	51.5351212807	82	1795	1.74909784636	0.366335834128	0.0149227711865	Transgelin	
PIERAPT00000024038	642.541200065	2.6329276368	4	66	0.864921423599	0.0337298780029	0.00140541158345	Myophilin	
PIERAPT00000024038	103.943213814	1.95939869366	3	1396	0.63622437915	0.00876804651819	1.4484658345e-06	Calponin	
PIERAPT00000024038	81.6511605329	4.01331960214	6	9479	0.622660464213	0.0	0.0	Calponin-homology (CH) domain-containing protein	
PIERAPT00000000656	3982.70168591	4.32710094593	8	13	2.21431153369	0.0586962242503	0.00609302349818	Seminal fluid protein CSSFP001	
PIERAPT00000000656	3420.15079742	16.1972707872	29	247	2.03023447893	0.136070799626	0.00283180779489	Myrosinase	
PIERAPT00000000656	271.011675743	0.522917128301	1	41	0.70070536414	0.00434093174959	7.8687479985e-10	Beta-glucosidase 2	
PIERAPT00000000656	86.4352259955	1.57845631081	3	3670	0.626437553317	0.00351596728627	1.28489031501e-08	Lactase-phlorizin hydrolase	
PIERAPT00000000656	30.7035814715	2.09124059443	4	50699	0.602281432589	0.0	0.0	Beta-glucosidase	
PIERAPT00000028500	1524.28038192	1.04570191454	2	4	1.22341391843	0.0446829755367	0.000989431267641	Seminal fluid protein CSSFP028	
PIERAPT00000028500	1343.38126886	4.58028222439	9	247	1.15691967781	0.0557727511297	0.000380608483728	Myrosinase	
PIERAPT00000028500	831.279911495	1.00408851007	2	31	0.936600692426	0.0265678405469	0.000388616919775	Putative beta-glucosidase lactase phlorizinhydrolase	
PIERAPT00000028500	598.310221878	0.502708118437	1	15	0.842603093433	0.0250547256039	5.57120437481e-09	Beta-glucosidase 3	
PIERAPT00000028500	226.342722963	0.519668844219	1	112	0.744882458988	0.12140635201	1.61854442624e-07	Beta-glucosidase 1	
PIERAPT00000028500	310.762697487	3.02869724064	6	2018	0.73148361696	0.0324123323562	9.08164971257e-08	Lactase-phlorizin hydrolase	
PIERAPT00000028500	61.6083752793	3.10907221961	6	53959	0.614643350112	0.0	0.0	Beta-glucosidase	
PIERAPT00000021661	3551.11659851	3.93812576945	7	12	2.0455109814	0.0660215746263	0.0036453722882	Seminal fluid protein CSSFP001	
PIERAPT00000021661	3463.94651206	14.6278431996	26	174	2.04466665313	0.130267257988	0.00232007873498	Myrosinase 1	
PIERAPT00000021661	728.06519183	1.06810820134	2	21	0.887483645619	0.0118067112805	5.95411446606e-07	cytosolic beta-glucosidase-like	
PIERAPT00000021661	271.840941409	0.557245262283	1	41	0.701358539655	0.00494747749762	8.9682252343e-10	Beta-glucosidase 2	
PIERAPT00000021661	113.32195338	1.62925313534	3	2016	0.637229189443	0.00358567548766	4.15206049664e-09	Lactase-phlorizin hydrolase	
PIERAPT00000021661	67.8005641728	5.05101765559	9	53961	0.619073740347	0.00368099082488	0.000129477049743	Beta-glucosidase	
PIERAPT00000021661	71.3426121248	0.536215666873	1	551	0.61853704485	0.0	0.0	Putative beta-glucosidase	
PIERAPT00000011400	1723.01654835	4.96642320307	9	174	1.294392806	0.0286468290934	0.000168362036691	Myrosinase 1	
PIERAPT00000011400	1579.21680452	1.09124097099	2	8	1.22959877697	0.0149159422208	0.000330289096514	Seminal fluid protein CSSFP031	
PIERAPT00000011400	1186.95022382	1.10039327496	2	18	1.07362410608	0.0166776180504	0.000243949241734	Putative beta-glucosidase lactase phlorizinhydrolase	
PIERAPT00000011400	377.357729744	4.30146286499	8	2721	0.764135151359	0.0437585691733	8.89971811705e-07	Lactase-phlorizin hydrolase	
PIERAPT00000011400	105.418034211	0.540763279631	1	551	0.632167213684	0.0	0.0	Putative beta-glucosidase	
PIERAPT00000011400	22.2066087553	1.09684769111	2	50699	0.598882643502	0.0	0.0	Beta-glucosidase	
PIERAPT00000012088	2229.76929018	10.2905270859	19	227	1.51489319707	0.0622069760533	0.000789184466328	Myrosinase 1	
PIERAPT00000012088	1675.96119311	1.62340863047	3	8	1.26808673922	0.0145228529279	0.00025749602	Seminal fluid protein CSSFP031	
PIERAPT00000012088	1281.69509294	2.18589867951	4	31	1.12066139541	0.0338934478982	0.000991542184207	Putative beta-glucosidase lactase phlorizinhydrolase	
PIERAPT00000012088	1155.81758057	4.40779093551	8	155	1.09512829524	0.0807570873581	3.35545360341e-07	Lactase-phlorizin hydrolase	
PIERAPT00000012088	568.071894601	0.550260185233	1	2	0.823940241648	0.0126626853927	1.30274541078e-05	GH1 beta-glucosidase	
PIERAPT00000012088	168.655293702	0.54674841471	1	112	0.790893710425	0.251757694391	7.45853365387e-07	Beta-glucosidase 1	
PIERAPT00000012088	278.440586102	0.54612674825	1	41	0.704542634389	0.00597433948335	1.08296040029e-09	Beta-glucosidase 2	
PIERAPT00000012088	266.705624993	0.554090438653	1	46	0.702923667823	0.0117762488434	2.96937614246e-07	cytosolic beta-glucosidase	
PIERAPT00000012088	244.029869632	0.52856501147	1	50	0.69064577112	0.0057241943749	1.24386138446e-08	Beta glucosidase 6	
PIERAPT00000012088	47.4418322652	4.44867825963	8	93102	0.611777242991	0.00528397988663	3.72579782683e-08	Glycoside hydrolase	
PIERAPT00000014011	1.30713462773e-10	0.492648209065	1	1712	0.59	0.0	0.0	4-hydroxy-7-methoxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl glucosidebeta-D-glucosidase	
PIERAPT00000019030	2037.87526492	0.57305159306	1	4	1.51330033768	0.204057039566	3.69891422923e-08	Beta-glucosidase 2 (Fragment)	MYRO1
PIERAPT00000019030	1596.49661959	1.03352792459	2	53	1.2381744291	0.0180667896073	1.91388367283e-05	Myrosinase 1 (Fragment)	MYRO1
PIERAPT00000019030	875.940619068	0.567060169958	1	53	0.98345183247	0.0812746870188	3.61174654347e-08	Beta-glucosidase 1 (Fragment)	MYRO1
PIERAPT00000019334	1821.67408872	1.0473167263	2	12	1.34861087769	0.0564929009091	2.36244328974e-07	Glyco hydro 1 domain containing protein (Fragment)	
PIERAPT00000019334	1679.22696013	1.55169781057	3	31	1.28789071602	0.0493929383874	0.00108373118663	Putative beta-glucosidase lactase phlorizinhydrolase	
PIERAPT00000019334	1050.37034952	2.62647647339	5	227	1.01611599015	0.0112589779382	2.96018673725e-05	Myrosinase 1	
PIERAPT00000019334	30.4269886078	0.998161358284	2	38921	0.610685073401	0.0160646731816	5.85842534473e-08	Glycoside hydrolase	
PIERAPT00000020569	3926.49830548	17.2316600115	29	194	2.23886468382	0.147554618066	0.00307070285282	Myrosinase	
PIERAPT00000020569	3600.47322131	3.58740219258	6	10	2.05316837921	0.0432220248764	0.00357087522575	Seminal fluid protein CSSFP001	
PIERAPT00000020569	71.4627575764	1.65242599447	3	5380	0.62125057216	0.00502918627114	2.02969725222e-08	Glycoside hydrolase (Fragment)	
PIERAPT00000020569	39.2293953363	2.79120009448	5	50699	0.605691758135	0.0	0.0	Beta-glucosidase	
PIERAPT00000024225	1.30713462773e-10	0.493328459694	1	1712	0.59	0.0	0.0	4-hydroxy-7-methoxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl glucosidebeta-D-glucosidase	
PIERAPT00000027678	704.434902976	3.37408945273	6	174	0.936079938721	0.121315285529	0.000443810006956	Myrosinase 1	
PIERAPT00000027678	489.596489783	1.06666707206	2	36	0.792149944357	0.0119082042581	9.3355652107e-09	beta-glucosidase 4	
PIERAPT00000027678	144.375557645	0.554830598776	1	112	0.77859118673	0.246869731738	2.92548945802e-07	Beta-glucosidase 1	
PIERAPT00000027678	443.484285942	0.50923244322	1	2	0.776688872478	0.0175185906564	0.000515252666364	Isoflavonoid 7-O-beta-apiosyl-glucoside beta-glycosidase	
PIERAPT00000027678	313.625294195	3.09804568261	6	740	0.752078321901	0.0690886804773	0.000560178490355	Sinigrinase	
PIERAPT00000027678	364.793227591	0.513016429596	1	15	0.746017579004	0.0190571277368	5.1333204707e-07	Putative inactive beta-glucosidase 14	
PIERAPT00000027678	345.420117324	0.517143847235	1	17	0.73687169347	0.0164219738012	2.12815089564e-08	beta-glucosidase 12-like isoform X1	
PIERAPT00000027678	283.024750823	23.5579605972	46	52507	0.703209900329	0.0	0.0	Beta-glucosidase	
PIERAPT00000027678	236.833516714	0.537055390089	1	39	0.697054437943	0.0232471861684	1.1294079132e-06	Glucosylceramidase beta 3 (gene/pseudogene)	
PIERAPT00000027678	221.579635128	0.545699611933	1	46	0.684756219503	0.0115553955186	2.91368807045e-07	cytosolic beta-glucosidase	
PIERAPT00000027678	188.63284867	0.484338830017	1	50	0.672809310975	0.0138795685549	8.6536101296e-09	Beta-glucosidase 6	
PIERAPT00000027678	28.3651178878	2.13132748655	4	42403	0.625554338897	0.0456760015494	5.46017901583e-07	Glycoside hydrolase	
PIERAPT00000027877	1898.57679393	0.510757414356	1	4	1.41874610993	0.130783758263	2.37069941531e-08	Beta-glucosidase 2 (Fragment)	
PIERAPT00000027877	814.940640501	0.504720420178	1	53	0.957215161288	0.0778092540133	2.3051646586e-08	Beta-glucosidase 1 (Fragment)	
PIERAPT00000027877	866.119465034	0.536417158364	1	53	0.937384686327	0.00176770538244	8.23039709271e-07	Myrosinase 1 (Fragment)	
PIERAPT00000031148	3942.84129617	4.34485679136	8	13	2.20170389906	0.0649665610113	0.00675516281247	Seminal fluid protein CSSFP001	
PIERAPT00000031148	3645.11320485	16.7849057433	30	227	2.13660289651	0.166960364712	0.00343106340119	Myrosinase 1	
PIERAPT00000031148	57.1966626065	1.05961322982	2	3670	0.615060331619	0.00411635180629	5.9358675572e-09	Lactase-phlorizin hydrolase	
PIERAPT00000031148	45.7508770328	3.15647394063	6	50699	0.608300350813	0.0	0.0	Beta-glucosidase	
PIERAPT00000000890	1116.57503845	1.5913700447	3	32	1.04834477747	0.0221033227444	5.18080014727e-08	lactase-like protein isoform X1	
PIERAPT00000000890	1037.07682642	3.44663372239	6	174	1.02277538958	0.0338531026647	0.000125729744277	Myrosinase 1	
PIERAPT00000000890	476.194753591	5.38707310737	10	2016	0.855483093155	0.141519201686	7.41243250927e-07	Lactase-phlorizin hydrolase	
PIERAPT00000000890	160.004062174	1.06206118973	2	694	0.690108914839	0.0681269532105	2.38396836366e-07	Glycoside hydrolase family 1	
PIERAPT00000000890	151.190911001	1.82150423855	3	2286	0.685789647339	0.0666287940269	1.10519339206e-06	Glucosidase	
PIERAPT00000000890	81.2417886924	1.61782461803	3	6242	0.632632193078	0.0191224625976	2.86212007872e-05	Lactase like	
PIERAPT00000000890	19.1447200163	1.0918246291	2	50712	0.597657888007	0.0	0.0	Beta-glucosidase	
PIERAPT00000034293	4103.8825246	3.80671372023	7	11	2.26531138219	0.0636001434482	0.00251481591457	Seminal fluid protein CSSFP021	
PIERAPT00000034293	2785.58210474	11.7378506068	22	227	1.75956449967	0.104342390039	0.00150955243104	Myrosinase 1	
PIERAPT00000034293	679.70474038	1.05842903966	2	31	0.867890380971	0.0113305096488	0.000165735252416	Putative beta-glucosidase lactase phlorizinhydrolase	
PIERAPT00000034293	250.451763252	3.64679013436	7	2710	0.705037794115	0.0280322397956	8.61016503505e-08	Lactase-phlorizin hydrolase	
PIERAPT00000034293	25.8871261221	1.63733987584	3	50699	0.600354850449	0.0	0.0	Beta-glucosidase	
PIERAPT00000035173	458.847198815	2.05825499403	4	1886	0.774227796199	0.00129981981474	6.08571393572e-07	4-hydroxy-7-methoxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl glucosidebeta-D-glucosidase	
PIERAPT00000035173	50.885444802	1.0374714288	2	38913	0.616288190263	0.0111962475704	5.64991152125e-08	Glycoside hydrolase	
PIERAPT00000001309	2937.59350072	2.8025160806	5	9	1.78051771925	0.0291531599124	0.00145721028254	Seminal fluid protein CSSFP028	
PIERAPT00000001309	1704.315251	2.18143824034	4	18	1.28087259081	0.017238498626	0.000504306868731	Putative beta-glucosidase lactase phlorizinhydrolase	
PIERAPT00000001309	567.455781452	0.541364171077	1	9	0.822542159865	0.0104902668173	2.93534131081e-07	Glycoside hydrolases	
PIERAPT00000001309	186.074816584	13.076349826	24	54206	0.690348352186	0.0488742962225	0.000752427735332	Beta-glucosidase	
PIERAPT00000001309	79.5367544664	5.06377267772	9	44419	0.650546563109	0.0542110489283	2.69521738853e-07	Lactase-phlorizin hydrolase	
PIERAPT00000001309	75.3579839235	1.08735460263	2	2286	0.624787486972	0.00876281408404	9.69010907164e-08	Glucosidase	
PIERAPT00000002345	2440.56734848	10.0572844059	19	227	1.61888751883	0.0993108087323	0.00129254068846	Myrosinase 1	
PIERAPT00000002345	1199.03159591	1.03706781132	2	6	1.07804780115	0.0159021136975	0.000352126247747	Seminal fluid protein CSSFP001	
PIERAPT00000002345	120.591249745	7.43297279638	14	50705	0.638236499898	0.0	0.0	Beta-glucosidase	
PIERAPT00000002345	48.7120361553	2.63763349414	5	39039	0.617851333559	0.0157858839542	3.00712142088e-08	Lactase-phlorizin hydrolase	
PIERAPT00000002735	2306.0770391	0.565056184864	1	4	1.64816416685	0.256100660905	4.64230188162e-08	Beta-glucosidase 2 (Fragment)	
PIERAPT00000002735	232.405129394	1.07598987174	2	3570	0.708721077254	0.048601931876	8.00868307891e-08	Glycoside hydrolase (Fragment)	
PIERAPT00000005460	660.199854725	0.537178292874	1	174	0.868001716748	0.0262668207549	1.79929185615e-05	Myrosinase 1	
